field_id,source_table,Structured_comment_name,Package_item,Title_advsearch,Help_Text,Requirement,Expected_value,Value_syntax,Occurrence,Position,Position_advsearch,Section,Visible,searchable,searchable_any,Exportable,API_reachable,filled,Comment,last_change
93,sequence,DB_sequence,Sequence database,Sequence database,Name of the sequence database,X,database name,{text},m,1.0,1.0,molecular_biology,1,0,1,1.0,1.0,1.0,,2017-10-18 13:37:26
55,sequence,seq_acc_num,Sequence accession number,Sequence accession number,Known accession numbers of sequence databases can be entered.,X,accession number,{text},m,3.0,2.0,molecular_biology,1,1,1,1.0,1.0,1.0,,2017-10-18 13:37:26
92,sequence,URL_sequence,Sequence URL ,Sequence URL ,The URL is a direct link to sequence,C,URL,{URL},m,4.0,4.0,molecular_biology,0,0,0,0.0,0.0,1.0,This is an URL that should be a link underneath the catalogue_ID or reference dependent on doc_type field,2017-10-18 13:37:26
53,sequence,16S_seq,16S rRNA sequence,16S rRNA sequence,Known 16S rRNA sequence,X,sequence,{text},m,5.0,5.0,molecular_biology,1,0,0,0.0,0.0,0.0,,2017-10-18 13:37:26
7,strains,DSMZ_ID_Strain,DSMZ_ID_Strain,DSMZ_ID_Strain,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,0.0,ID for internal use,2016-09-30 11:22:46
71,strains,ID_strains,ID_strains,ID_strains,,1,identification number,{integer},1,,,data administration,1,0,0,1.0,1.0,1.0,ID for internal use,2016-10-20 13:47:07
118,strains,DSM_num,DSM_num,DSM_num,,1,identification number,{integer},1,,,data administration,1,0,1,0.0,0.0,0.0,ID for internal use,2016-09-30 11:22:46
70,strains,domain,Domain,Domain,Domain name (taxonomic rank),C,domain name,{text},1,2.0,2.0,taxonomy_name,1,1,1,1.0,1.0,1.0,Conditional mandatory if higher taxonomic rank is knownABCD combined fieldDarwinCore compatible,2017-10-18 13:36:21
10,strains,phylum,Phylum,Phylum,Phylum name (taxonomic rank),C,phylum name,{text},1,3.0,3.0,taxonomy_name,1,1,1,1.0,1.0,1.0,ABCD combined fieldDarwinCore compatible,2017-10-18 13:36:21
12,strains,strain_number,Culture collection no.,Culture collection no.,"Accession number, i.e. the unique number given by a public culture collection or bioresource center to the strain, where applicable more than one per strain  (e.g. DSM 2324, ATCC 6438, NCIB 2224)",C,identifiers for culture collections,{PMID|DOI|URL|text},1,3.0,3.0,strain_availability,1,1,1,1.0,1.0,1.0,"Conditional mandatory. If ""is_type_strain"" is true, this should be filled anyway. Analogue to the likewise data field in MCL by straininfo.net",2017-10-18 13:38:14
72,strains,class,Class,Class,Class name (taxonomic rank).,C,class name,{text},1,4.0,4.0,taxonomy_name,1,1,1,1.0,1.0,1.0,Conditional mandatory if higher taxonomic rank is knownABCD combinedDarwinCore compatible,2017-10-18 13:36:21
8,strains,ordo,Order,Order,name of order. taxonomic rank.,C,order name,{text},1,5.0,5.0,taxonomy_name,1,1,1,1.0,1.0,1.0,Conditional mandatory if higher taxonomic rank is knownABCD combined fieldDarwinCore compatible,2017-10-18 13:36:21
2,strains,family,Family,Family,Family name (taxonomic rank),C,family name,{text},1,6.0,6.0,taxonomy_name,1,1,1,1.0,1.0,1.0,Conditional mandatory if higher taxonomic rank is knownABCD combined fieldDarwinCore compatible,2017-10-18 13:36:21
4,strains,genus,Genus,Genus,Genus name (taxonomic rank),M,genus name,{text},1,7.0,7.0,taxonomy_name,1,1,1,1.0,1.0,1.0,ABCD compatibleDarwinCore compatible,2017-10-18 13:36:21
73,strains,species,Species,"Species name<br><p style=""font-size:0.9em;display: inline;"">(e.g.</p> <p style=""font-size:0.9em;font-style:italic;display: inline;"">Escherichia coli</p><p style=""font-size:0.9em;display: inline;"">)</p>","Species name, which includes genus, species and subspecies epithet (taxonomic rank)",C,species name,{text},1,8.0,10.0,taxonomy_name,1,1,1,1.0,1.0,1.0,,2018-08-16 13:33:12
11,strains,species_epithet,Species epithet,Species epithet,Second part of species name,,species epithet name,{text},1,9.0,8.0,taxonomy_name,0,1,1,1.0,1.0,1.0,ABCD compatibleDarwinCore compatible,2018-02-07 13:12:20
119,strains,subspecies_epithet,Subspecies epithet,Subspecies epithet,"Third part of species name, where applicable",C,subspecies epithet name,{text},1,10.0,9.0,taxonomy_name,0,1,1,1.0,1.0,1.0,,2018-02-07 13:12:20
3,strains,full_scientific_name,Full Scientific Name,Full Scientific Name,"Species name, author(s) and year of the valid publication of the species name. ",M,Full scientific name ,{text},1,11.0,11.0,taxonomy_name,1,1,1,1.0,1.0,1.0,ABCD 2.06 derived DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/FullScientificNameStringDarwinCore compatibleMCLmcl:qualifiedSpeciesName,2017-10-18 13:36:21
117,strains,designation,Strain Designation,Strain Designation,Name of the strain as given in publications or public databases,X,strain designation,{text},1,12.0,12.0,taxonomy_name,1,1,1,1.0,1.0,1.0,,2017-10-18 13:36:21
13,strains,type_strain,Referring type strain,Referring type strain,Strain designated as nomenclatural type in the valid publication of a species name; not necessarily the most typical strain,X,name or identifiers for culture collections or NCBI taxid,{NCBI taxon id|text},1,13.0,13.0,taxonomy_name,1,0,0,0.0,0.0,1.0,,2017-10-18 13:36:21
5,strains,is_type_strain,Type strain,Type strain,Is this strain a type strain.,X,true or false,{boolean},1,14.0,14.0,taxonomy_name,1,1,0,1.0,1.0,1.0,,2017-10-18 13:36:21
268,strains,ID_reference,Reference of taxonomical information,Reference of taxonomical information,Reference for listed taxonomical information.,M,identification number,{integer},1,1.0,1.0,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
269,strains_tax_PNU,ID_strains_tax_PNU,ID_strains_tax_PNU,ID_strains_tax_PNU,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
145,strain_history,ID_strain_history,ID_strain_history,ID_strain_history,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
146,strain_history,manual_annotation,Manually annotated,Manually annotated,Is set true if manual annotation/curation has been conducted for a reference,X,true or false,{boolean},1,,,data administration,0,0,0,1.0,1.0,1.0,,2016-09-30 11:22:46
147,strain_history,history,Strain history,Strain history,History of strain exchange,x,now <- before <- initial,{text},m,2.0,2.0,strain_availability,1,0,0,1.0,1.0,1.0,,2017-10-18 13:38:14
163,halophily,salt_concentration,Salt conc.,Salt conc.,Tested salt concentration (usually in %),X,salt concentration in %,{float},m,307.0,305.0,morphology_physiology,1,1,0,1.0,1.0,1.0,,2017-10-18 13:37:04
164,kit_api_coryne,ID_kit_api_coryne,ID_kit_api_coryne,ID_kit_api_coryne,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
165,kit_api_coryne,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
166,kit_api_coryne,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
167,kit_api_coryne,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
168,kit_api_coryne,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
169,kit_api_coryne,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
170,kit_api_coryne,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
171,kit_api_coryne,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
172,kit_api_coryne,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
173,kit_api_coryne,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
174,kit_api_coryne,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
175,kit_api_coryne,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
176,kit_api_coryne,cupule_12,cupule_12,cupule_12,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
177,kit_api_coryne,cupule_13,cupule_13,cupule_13,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
178,kit_api_coryne,cupule_14,cupule_14,cupule_14,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
179,kit_api_coryne,cupule_15,cupule_15,cupule_15,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
180,kit_api_coryne,cupule_16,cupule_16,cupule_16,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
181,kit_api_coryne,cupule_17,cupule_17,cupule_17,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
182,kit_api_coryne,cupule_18,cupule_18,cupule_18,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
183,kit_api_coryne,cupule_19,cupule_19,cupule_19,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
184,kit_api_coryne,cupule_20,cupule_20,cupule_20,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
185,kit_api_coryne_meta,ID_kit_api_coryne_meta,ID_kit_api_coryne_meta,ID_kit_api_coryne_meta,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
186,kit_api_coryne_meta,cupule,Position of cupule,Position of cupule,Number/Position of cupule in the test kit.,1,Position of cupule,{int},1,,,data administration,0,0,0,0.0,1.0,1.0,Combined field. Special treatment necessary.,2017-05-23 16:07:57
187,kit_api_coryne_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Short name of cupule in the test kit.,1,name short,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
188,kit_api_coryne_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,"Name of the tested enzyme, type of reaction or capability of fermentation.",1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
189,kit_api_zym,ID_kit_api_zym,ID_kit_api_zym,ID_kit_api_zym,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
190,kit_api_zym,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
191,kit_api_zym,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
192,kit_api_zym,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
193,kit_api_zym,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
194,kit_api_zym,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
195,kit_api_zym,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
196,kit_api_zym,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
197,kit_api_zym,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
198,kit_api_zym,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
199,kit_api_zym,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
200,kit_api_zym,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
201,kit_api_zym,cupule_12,cupule_12,cupule_12,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
202,kit_api_zym,cupule_13,cupule_13,cupule_13,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
203,kit_api_zym,cupule_14,cupule_14,cupule_14,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
204,kit_api_zym,cupule_15,cupule_15,cupule_15,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
205,kit_api_zym,cupule_16,cupule_16,cupule_16,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
206,kit_api_zym,cupule_17,cupule_17,cupule_17,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
207,kit_api_zym,cupule_18,cupule_18,cupule_18,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
208,kit_api_zym,cupule_19,cupule_19,cupule_19,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_zym_ec,2017-12-14 13:18:18
