ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
10563,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,189.0,81,22964,1,2017-02-10 09:57:45
10564,Streptomycin,0.0,1,1.0,,,,,,,,,,,,,,,17076.0,190.0,81,22964,1,2017-02-10 09:57:45
10565,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,191.0,82,22964,1,2017-02-10 09:57:45
10566,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,192.0,82,22964,1,2017-02-10 09:57:45
10567,Lincomycin,0.0,1,,,,,,,,,,,1.0,,,,,6472.0,193.0,82,22964,1,2017-02-10 09:57:45
10568,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,194.0,82,22964,1,2017-02-10 09:57:45
10569,Novobiocin,0.0,1,,,,,,,,,,,1.0,,,,,28368.0,195.0,82,22964,1,2017-02-10 09:57:45
10570,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,196.0,82,22964,1,2017-02-10 09:57:45
10571,Gentamicin,0.0,1,1.0,,,,,,,,,,,,,,,17833.0,197.0,82,22964,1,2017-02-10 09:57:45
10572,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,198.0,82,22964,1,2017-02-10 09:57:45
10573,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,199.0,136,22971,1,2017-02-10 09:57:45
10574,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,200.0,136,22971,1,2017-02-10 09:57:45
10575,Lincomycin,0.0,1,,,,,,,,,,,1.0,,,,,6472.0,204.0,136,22971,1,2017-02-10 09:57:45
10576,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,201.0,136,22971,1,2017-02-10 09:57:45
10577,Novobiocin,0.0,1,,,,,,,,,,,1.0,,,,,28368.0,202.0,136,22971,1,2017-02-10 09:57:45
10578,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,203.0,136,22971,1,2017-02-10 09:57:45
10579,Lincomycin,0.0,1,0.0,,,,,,,,,,,,,,,6472.0,204.0,136,22971,1,2017-02-10 09:57:45
10580,Ampicillin,0.0,1,1.0,,,,,,,,,,,,,,,28971.0,205.0,136,22971,1,2017-02-10 09:57:45
10581,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,206.0,136,22971,1,2017-02-10 09:57:45
10582,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,207.0,137,22971,1,2017-02-10 09:57:45
10583,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,208.0,137,22971,1,2017-02-10 09:57:45
10584,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,209.0,137,22971,1,2017-02-10 09:57:45
10585,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,210.0,137,22971,1,2017-02-10 09:57:45
10586,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,211.0,137,22971,1,2017-02-10 09:57:45
10587,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,212.0,137,22971,1,2017-02-10 09:57:45
10588,Lincomycin,0.0,1,1.0,,,,,,,,,,,,,,,6472.0,213.0,137,22971,1,2017-02-10 09:57:45
10589,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,214.0,137,22971,1,2017-02-10 09:57:45
10590,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,215.0,138,22971,1,2017-02-10 09:57:45
10591,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,216.0,138,22971,1,2017-02-10 09:57:45
10592,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,217.0,138,22971,1,2017-02-10 09:57:45
10593,Kanamycin,0.0,1,,,,,,,,,,,1.0,,,,,6104.0,218.0,138,22971,1,2017-02-10 09:57:45
10594,Lincomycin,0.0,1,,,,,,,,,,,1.0,,,,,6472.0,219.0,138,22971,1,2017-02-10 09:57:45
10595,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,220.0,138,22971,1,2017-02-10 09:57:45
10596,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,221.0,138,22971,1,2017-02-10 09:57:45
10597,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,222.0,138,22971,1,2017-02-10 09:57:45
10598,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,223.0,139,22971,1,2017-02-10 09:57:45
10599,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,224.0,139,22971,1,2017-02-10 09:57:45
10600,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,225.0,139,22971,1,2017-02-10 09:57:45
10601,Kanamycin,0.0,1,,,,,,,,,,,1.0,,,,,6104.0,226.0,139,22971,1,2017-02-10 09:57:45
10602,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,227.0,139,22971,1,2017-02-10 09:57:45
10603,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,228.0,139,22971,1,2017-02-10 09:57:45
10604,Lincomycin,0.0,1,1.0,,,,,,,,,,,,,,,6472.0,229.0,139,22971,1,2017-02-10 09:57:45
10605,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,230.0,139,22971,1,2017-02-10 09:57:45
10606,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,231.0,140,22887,1,2017-02-10 09:57:45
10607,Kanamycin,0.0,1,,,,,,,,,,,1.0,,,,,6104.0,232.0,140,22887,1,2017-02-10 09:57:45
10608,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,233.0,140,22887,1,2017-02-10 09:57:45
10609,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,234.0,140,22887,1,2017-02-10 09:57:45
10610,Ampicillin,0.0,1,1.0,,,,,,,,,,,,,,,28971.0,235.0,140,22887,1,2017-02-10 09:57:45
10611,Chloramphenicol,0.0,1,1.0,,,,,,,,,,,,,,,17698.0,236.0,140,22887,1,2017-02-10 09:57:45
10612,Lincomycin,0.0,1,1.0,,,,,,,,,,,,,,,6472.0,237.0,140,22887,1,2017-02-10 09:57:45
10613,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,238.0,140,22887,1,2017-02-10 09:57:45
10614,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,239.0,141,23106,1,2017-02-10 09:57:45
10615,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,,,,,17698.0,240.0,141,23106,1,2017-02-10 09:57:45
10616,Gentamicin,0.0,1,,,,,,,,,,,1.0,,,,,17833.0,241.0,141,23106,1,2017-02-10 09:57:45
10617,Neomycin,0.0,1,,,,,,,,,,,1.0,,,,,7507.0,242.0,141,23106,1,2017-02-10 09:57:45
10618,Streptomycin,0.0,1,,,,,,,,,,,1.0,,,,,17076.0,243.0,141,23106,1,2017-02-10 09:57:45
10619,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,244.0,141,23106,1,2017-02-10 09:57:45
10620,Lincomycin,0.0,1,1.0,,,,,,,,,,,,,,,6472.0,245.0,141,23106,1,2017-02-10 09:57:45
10621,Novobiocin,0.0,1,1.0,,,,,,,,,,,,,,,28368.0,246.0,141,23106,1,2017-02-10 09:57:45
10622,Ampicillin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,247.0,142,23352,1,2017-02-10 09:57:45
10623,Neomycin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),7507.0,248.0,142,23352,1,2017-02-10 09:57:45
10624,Streptomycin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17076.0,249.0,142,23352,1,2017-02-10 09:57:45
10625,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17698.0,250.0,142,23352,1,2017-02-10 09:57:45
10626,Gentamicin,0.0,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,251.0,142,23352,1,2017-02-10 09:57:45
10627,Lincomycin,0.0,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,6472.0,252.0,142,23352,1,2017-02-10 09:57:45
10628,Kanamycin,0.0,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,253.0,142,23352,1,2017-02-10 09:57:45
10629,Novobiocin,0.0,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,254.0,142,23352,1,2017-02-10 09:57:45
10630,Ampicillin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,255.0,143,23352,1,2017-02-10 09:57:45
10631,Gentamicin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,256.0,143,23352,1,2017-02-10 09:57:45
10632,Lincomycin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),6472.0,257.0,143,23352,1,2017-02-10 09:57:45
10633,Neomycin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),7507.0,258.0,143,23352,1,2017-02-10 09:57:45
10634,Streptomycin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17076.0,259.0,143,23352,1,2017-02-10 09:57:45
10635,Chloramphenicol,0.0,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17698.0,260.0,143,23352,1,2017-02-10 09:57:45
10636,Kanamycin,0.0,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,261.0,143,23352,1,2017-02-10 09:57:45
10637,Novobiocin,0.0,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,262.0,143,23352,1,2017-02-10 09:57:45
10638,Novobiocin,0.0,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,262.0,143,23352,1,2017-02-10 09:57:45
10639,Cephalothin,0.0,1,1.0,0.25,0.25,0.25,µg/mL,,,,,,,,,,,3542.0,263.0,160,23107,1,2017-02-10 09:57:45
10640,Penicillin G,0.0,1,1.0,0.25,0.25,0.25,µg/mL,,,,,,,,,,,18208.0,264.0,160,23107,1,2017-02-10 09:57:45
10641,Chloramphenicol,0.0,1,1.0,1,1.0,1.0,µg/mL,,,,,,,,,,,17698.0,265.0,160,23107,1,2017-02-10 09:57:45
10642,Trimethoprim,0.0,1,1.0,1,1.0,1.0,µg/mL,,,,,,,,,,,45924.0,266.0,160,23107,1,2017-02-10 09:57:45
10643,Chloramphenicol,0.0,1,1.0,,,,,,,,,,,,,,,17698.0,267.0,161,23108,1,2017-02-10 09:57:45
10644,Clindamycin,0.0,1,1.0,,,,,,,,,,,,,,,3745.0,268.0,161,23108,1,2017-02-10 09:57:45
10645,Erythromycin,0.0,1,1.0,,,,,,,,,,,,,,,48923.0,269.0,161,23108,1,2017-02-10 09:57:45
10646,Penicillin G,0.0,1,1.0,,,,,,,,,,,,,,,18208.0,270.0,161,23108,1,2017-02-10 09:57:45
10648,Tetracycline,0.0,1,1.0,,,,,,,,,,,,,,,27902.0,271.0,161,23108,1,2017-02-10 09:57:45
10649,Vancomycin,0.0,1,1.0,,,,,,,,,,,,,,,28001.0,272.0,229,23251,1,2017-02-10 09:57:45
10650,Clindamycin,0.0,1,0.0,,,,,,,,,,,,,,,3745.0,273.0,234,23374,1,2017-02-10 09:57:45
10651,Erythromycin,0.0,1,0.0,,,,,,,,,,,,,,,48923.0,274.0,234,23374,1,2017-02-10 09:57:45
10652,Lincomycin,0.0,1,0.0,,,,,,,,,,,,,,,6472.0,275.0,234,23374,1,2017-02-10 09:57:45
10653,Neomycin,0.0,1,0.0,,,,,,,,,,,,,,,7507.0,276.0,234,23374,1,2017-02-10 09:57:45
10654,Ampicillin,0.0,1,0.0,,,,,,,,,,,,,,,28971.0,277.0,242,23254,1,2017-02-10 09:57:45
10655,Cloxacillin,0.0,1,0.0,,,,,,,,,,,,,,,49566.0,278.0,242,23254,1,2017-02-10 09:57:45
10656,Novobiocin,0.0,1,0.0,,,,,,,,,,,,,,,28368.0,279.0,242,23254,1,2017-02-10 09:57:45
10657,Penicillin G,0.0,1,0.0,,,,,,,,,,,,,,,18208.0,280.0,242,23254,1,2017-02-10 09:57:45
10658,Sulfisoxazole,0.0,1,0.0,,,,,,,,,,,,,,,102484.0,281.0,242,23254,1,2017-02-10 09:57:45
10659,Vibriostat,0.0,1,0.0,,,,,,,,,,,,,,,73908.0,282.0,242,23254,1,2017-02-10 09:57:45
10660,Chloramphenicol,0.0,1,1.0,,,,,,,,,,,,,,,17698.0,283.0,242,23254,1,2017-02-10 09:57:45
10661,Chlortetracyclin,0.0,1,1.0,,,,,,,,,,,,,,,27644.0,284.0,242,23254,1,2017-02-10 09:57:45
10662,Colistin,0.0,1,1.0,,,,,,,,,,,,,,,37943.0,285.0,242,23254,1,2017-02-10 09:57:45
10663,Erythromycin,0.0,1,1.0,,,,,,,,,,,,,,,48923.0,286.0,242,23254,1,2017-02-10 09:57:45
10664,Furazolidone,0.0,1,1.0,,,,,,,,,,,,,,,5195.0,287.0,242,23254,1,2017-02-10 09:57:45
10665,Gentamicin,0.0,1,1.0,,,,,,,,,,,,,,,17833.0,288.0,242,23254,1,2017-02-10 09:57:45
10666,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,289.0,242,23254,1,2017-02-10 09:57:45
10667,Neomycin,0.0,1,1.0,,,,,,,,,,,,,,,7507.0,290.0,242,23254,1,2017-02-10 09:57:45
10668,Nitrofurantoin,0.0,1,1.0,,,,,,,,,,,,,,,71415.0,291.0,242,23254,1,2017-02-10 09:57:45
10669,Oxytetracycline,0.0,1,1.0,,,,,,,,,,,,,,,27701.0,292.0,242,23254,1,2017-02-10 09:57:45
10670,Streptomycin,0.0,1,1.0,,,,,,,,,,,,,,,17076.0,293.0,242,23254,1,2017-02-10 09:57:45
10671,Tetracycline,0.0,1,1.0,,,,,,,,,,,,,,,27902.0,294.0,242,23254,1,2017-02-10 09:57:45
10672,Amoxicillin,0.0,1,,,,,,,,,,,1.0,,,,,2676.0,295.0,258,23255,1,2017-02-10 09:57:45
10673,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,296.0,258,23255,1,2017-02-10 09:57:45
10674,Carbenicillin,0.0,1,,,,,,,,,,,1.0,,,,,3393.0,297.0,258,23255,1,2017-02-10 09:57:45
10675,Fosfomycin,0.0,1,,,,,,,,,,,1.0,,,,,28915.0,298.0,258,23255,1,2017-02-10 09:57:45
10676,Novobiocin,0.0,1,,,,,,,,,,,1.0,,,,,28368.0,299.0,258,23255,1,2017-02-10 09:57:45
10677,Phenoxymethylpenicillin,0.0,1,,,,,,,,,,,1.0,,,,,27446.0,300.0,258,23255,1,2017-02-10 09:57:45
10678,Sulfadimethoxine,0.0,1,,,,,,,,,,,1.0,,,,,32161.0,301.0,258,23255,1,2017-02-10 09:57:45
10679,Sulfanilamide,0.0,1,,,,,,,,,,,1.0,,,,,45373.0,302.0,258,23255,1,2017-02-10 09:57:45
10680,Trimethoprim,0.0,1,,,,,,,,,,,1.0,,,,,45924.0,303.0,258,23255,1,2017-02-10 09:57:45
10681,Vibriostat,0.0,1,0.0,,,,,,,,,,,,,,,73908.0,304.0,258,23255,1,2017-02-10 09:57:45
10682,Amikacin,0.0,1,1.0,,,,,,,,,,,,,,,2637.0,305.0,258,23255,1,2017-02-10 09:57:45
10683,Chloramphenicol,0.0,1,1.0,,,,,,,,,,,,,,,17698.0,306.0,258,23255,1,2017-02-10 09:57:45
10684,Erythromycin,0.0,1,1.0,,,,,,,,,,,,,,,48923.0,307.0,258,23255,1,2017-02-10 09:57:45
10685,Gentamicin,0.0,1,1.0,,,,,,,,,,,,,,,17833.0,308.0,258,23255,1,2017-02-10 09:57:45
10686,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,309.0,258,23255,1,2017-02-10 09:57:45
10687,Nalidixic acid,0.0,1,1.0,,,,,,,,,,,,,,,100147.0,310.0,258,23255,1,2017-02-10 09:57:45
10688,Nitrofurantoin,0.0,1,1.0,,,,,,,,,,,,,,,71415.0,311.0,258,23255,1,2017-02-10 09:57:45
10689,Oxolinic acid,0.0,1,1.0,,,,,,,,,,,,,,,138856.0,312.0,258,23255,1,2017-02-10 09:57:45
10690,Polymyxin B,0.0,1,1.0,,,,,,,,,,,,,,,8309.0,313.0,258,23255,1,2017-02-10 09:57:45
10691,Rifampicin,0.0,1,1.0,,,,,,,,,,,,,,,28077.0,314.0,258,23255,1,2017-02-10 09:57:45
10692,Streptomycin,0.0,1,1.0,,,,,,,,,,,,,,,17076.0,315.0,258,23255,1,2017-02-10 09:57:45
10693,Tetracycline,0.0,1,1.0,,,,,,,,,,,,,,,27902.0,316.0,258,23255,1,2017-02-10 09:57:45
10694,Tobramycin,0.0,1,1.0,,,,,,,,,,,,,,,28864.0,317.0,258,23255,1,2017-02-10 09:57:45
10695,Vibriostat,0.0,1,,,,,,,,,,,1.0,150,150.0,150.0,µg,73908.0,318.0,261,23256,1,2017-02-10 09:57:45
10696,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,319.0,261,23256,1,2017-02-10 09:57:45
10697,Cephalothin,0.0,1,1.0,,,,,,,,,,,,,,,3542.0,320.0,261,23256,1,2017-02-10 09:57:45
10698,Ampicillin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg,28971.0,321.0,262,23257,1,2017-02-10 09:57:45
10699,Penicillin G,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg,18208.0,322.0,262,23257,1,2017-02-10 09:57:45
10700,Erythromycin,0.0,1,,,,,,,,,,,1.0,15,15.0,15.0,µg,48923.0,323.0,262,23257,1,2017-02-10 09:57:45
10701,Vibriostat,0.0,1,,,,,,,,,,,1.0,150,150.0,150.0,µg,73908.0,324.0,262,23257,1,2017-02-10 09:57:45
10702,Streptomycin,0.0,1,,,,,,1.0,10,10.0,10.0,µg,,,,,,17076.0,325.0,262,23257,1,2017-02-10 09:57:45
10703,Polymyxin B,0.0,1,1.0,300,300.0,300.0,Unit,,,,,,,,,,,8309.0,326.0,262,23257,1,2017-02-10 09:57:45
10704,Gentamicin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17833.0,327.0,262,23257,1,2017-02-10 09:57:45
10705,Imipenem,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,471744.0,328.0,262,23257,1,2017-02-10 09:57:45
10706,Tobramycin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,28864.0,329.0,262,23257,1,2017-02-10 09:57:45
10707,Amikacin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,2637.0,330.0,262,23257,1,2017-02-10 09:57:45
10708,Amoxicillin,10.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,2676.0,331.0,262,23257,1,2017-02-10 09:57:45
10709,Cefoxitin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,209807.0,332.0,262,23257,1,2017-02-10 09:57:45
10710,Ceftriaxone,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,29007.0,333.0,262,23257,1,2017-02-10 09:57:45
10711,Cefuroxime,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,3515.0,334.0,262,23257,1,2017-02-10 09:57:45
10712,Tetracycline,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,27902.0,335.0,262,23257,1,2017-02-10 09:57:45
10713,Ciprofloxacin,0.0,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,100241.0,336.0,262,23257,1,2017-02-10 09:57:45
10714,Colistin,0.0,1,1.0,50,50.0,50.0,µg,,,,,,,,,,,37943.0,337.0,262,23257,1,2017-02-10 09:57:45
10715,Lincomycin,0.0,1,,,,,,,,,,,1.0,2,2.0,2.0,µg,6472.0,338.0,271,23258,1,2017-02-10 09:57:45
10716,Methicillin,0.0,1,,,,,,,,,,,1.0,5,5.0,5.0,µg,6827.0,339.0,271,23258,1,2017-02-10 09:57:45
10717,Vibriostat,0.0,1,,,,,,,,,,,1.0,,,,,73908.0,340.0,271,23258,1,2017-02-10 09:57:45
10718,Penicillin G,0.0,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,18208.0,341.0,271,23258,1,2017-02-10 09:57:45
10719,Polymyxin B,0.0,1,1.0,300,300.0,300.0,Unit,,,,,,,,,,,8309.0,342.0,271,23258,1,2017-02-10 09:57:45
10720,Bacitracin,0.0,1,1.0,8,8.0,8.0,Unit,,,,,,,,,,,28669.0,343.0,271,23258,1,2017-02-10 09:57:45
10721,Ampicillin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,28971.0,344.0,271,23258,1,2017-02-10 09:57:45
10722,Colistin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,37943.0,345.0,271,23258,1,2017-02-10 09:57:45
10723,Gentamicin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17833.0,346.0,271,23258,1,2017-02-10 09:57:45
10724,Streptomycin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17076.0,347.0,271,23258,1,2017-02-10 09:57:45
10725,Erythromycin,0.0,1,1.0,15,15.0,15.0,µg,,,,,,,,,,,48923.0,348.0,271,23258,1,2017-02-10 09:57:45
10726,Rifampicin,0.0,1,1.0,2,2.0,2.0,µg,,,,,,,,,,,28077.0,349.0,271,23258,1,2017-02-10 09:57:45
10727,Tetracycline,0.0,1,1.0,3,3.0,3.0,µg,,,,,,,,,,,27902.0,350.0,271,23258,1,2017-02-10 09:57:45
10728,Cephalothin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,3542.0,351.0,271,23258,1,2017-02-10 09:57:45
10729,Chloramphenicol,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,17698.0,352.0,271,23258,1,2017-02-10 09:57:45
10730,Kanamycin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,6104.0,353.0,271,23258,1,2017-02-10 09:57:45
10731,Neomycin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,7507.0,354.0,271,23258,1,2017-02-10 09:57:45
10732,Novobiocin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,28368.0,355.0,271,23258,1,2017-02-10 09:57:45
10733,Nitrofurantoin,0.0,1,1.0,300,300.0,300.0,µg,,,,,,,,,,,71415.0,356.0,271,23258,1,2017-02-10 09:57:45
10734,Sulfisomidine,0.0,1,1.0,300,300.0,300.0,µg,,,,,,,,,,,32166.0,357.0,271,23258,1,2017-02-10 09:57:45
10735,Amoxicillin,0.0,1,,,,,,,,,,,1.0,,,,,2676.0,358.0,279,23259,1,2017-02-10 09:57:45
10736,Ampicillin,0.0,1,,,,,,,,,,,1.0,,,,,28971.0,359.0,279,23259,1,2017-02-10 09:57:45
10737,Clarithromycin,0.0,1,,,,,,,,,,,1.0,,,,,3732.0,360.0,279,23259,1,2017-02-10 09:57:45
10738,Oxacillin,0.0,1,,,,,,,,,,,1.0,,,,,7809.0,361.0,279,23259,1,2017-02-10 09:57:45
10739,Penicillin G,0.0,1,,,,,,,,,,,1.0,,,,,18208.0,362.0,279,23259,1,2017-02-10 09:57:45
10740,Teicoplanin,0.0,1,,,,,,,,,,,1.0,,,,,29687.0,363.0,279,23259,1,2017-02-10 09:57:45
10741,Vancomycin,0.0,1,,,,,,,,,,,1.0,,,,,28001.0,364.0,279,23259,1,2017-02-10 09:57:45
10742,Vibriostat,0.0,1,,,,,,,,,,,1.0,,,,,73908.0,365.0,279,23259,1,2017-02-10 09:57:45
10743,Amikacin,0.0,1,1.0,,,,,,,,,,,,,,,2637.0,366.0,279,23259,1,2017-02-10 09:57:45
10744,Ceftazidime,0.0,1,1.0,,,,,,,,,,,,,,,3508.0,367.0,279,23259,1,2017-02-10 09:57:45
10745,Cephotaxime,0.0,1,1.0,,,,,,,,,,,,,,,204928.0,368.0,279,23259,1,2017-02-10 09:57:45
10746,Chloramphenicol,0.0,1,1.0,,,,,,,,,,,,,,,17698.0,369.0,279,23259,1,2017-02-10 09:57:45
10747,Gentamicin,0.0,1,1.0,,,,,,,,,,,,,,,17833.0,370.0,279,23259,1,2017-02-10 09:57:45
10748,Kanamycin,0.0,1,1.0,,,,,,,,,,,,,,,6104.0,371.0,279,23259,1,2017-02-10 09:57:45
10749,Mezlocillin,0.0,1,1.0,,,,,,,,,,,,,,,6919.0,372.0,279,23259,1,2017-02-10 09:57:45
10750,Netilmycin,0.0,1,1.0,,,,,,,,,,,,,,,7528.0,373.0,279,23259,1,2017-02-10 09:57:45
10751,Piperacillin,0.0,1,1.0,,,,,,,,,,,,,,,8232.0,374.0,279,23259,1,2017-02-10 09:57:45
10752,Spectinomycin,0.0,1,1.0,,,,,,,,,,,,,,,9215.0,375.0,279,23259,1,2017-02-10 09:57:45
10753,Tetracycline,0.0,1,1.0,,,,,,,,,,,,,,,27902.0,376.0,279,23259,1,2017-02-10 09:57:45
10754,Tobramycin,0.0,1,1.0,,,,,,,,,,,,,,,28864.0,377.0,279,23259,1,2017-02-10 09:57:45
10755,Trimethoprim,0.0,1,1.0,,,,,,,,,,,,,,,45924.0,378.0,279,23259,1,2017-02-10 09:57:45
10756,Ampicillin,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg,28971.0,379.0,280,23260,1,2017-02-10 09:57:45
10757,Penicillin G,0.0,1,,,,,,,,,,,1.0,10,10.0,10.0,µg,18208.0,380.0,280,23260,1,2017-02-10 09:57:45
10758,Erythromycin,0.0,1,,,,,,,,,,,1.0,15,15.0,15.0,µg,48923.0,381.0,280,23260,1,2017-02-10 09:57:45
10759,Vibriostat,0.0,1,,,,,,,,,,,1.0,150,150.0,150.0,µg,73908.0,382.0,280,23260,1,2017-02-10 09:57:45
10760,Amoxicillin,10.0,1,,,,,,,,,,,1.0,30,30.0,30.0,µg,2676.0,383.0,280,23260,1,2017-02-10 09:57:45
10761,Cefuroxime,0.0,1,,,,,,1.0,30,30.0,30.0,µg,,,,,,3515.0,384.0,280,23260,1,2017-02-10 09:57:45
10762,Streptomycin,0.0,1,,,,,,1.0,10,10.0,10.0,µg,,,,,,17076.0,385.0,280,23260,1,2017-02-10 09:57:45
10763,Polymyxin B,0.0,1,1.0,300,300.0,300.0,Unit,,,,,,,,,,,8309.0,386.0,280,23260,1,2017-02-10 09:57:45
10764,Gentamicin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17833.0,387.0,280,23260,1,2017-02-10 09:57:45
10765,Imipenem,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,471744.0,388.0,280,23260,1,2017-02-10 09:57:45
10766,Tobramycin,0.0,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,28864.0,389.0,280,23260,1,2017-02-10 09:57:45
10767,Amikacin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,2637.0,390.0,280,23260,1,2017-02-10 09:57:45
10768,Cefoxitin,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,209807.0,391.0,280,23260,1,2017-02-10 09:57:45
10769,Ceftriaxone,0.0,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,29007.0,392.0,280,23260,1,2017-02-10 09:57:45
