ID_colony_morphology,medium_name,medium_composition,colony_len,rgStart_len,rgEnd_len,colony_len_unit,colony_width,rgStart_wid,rgEnd_wid,colony_width_unit,colony_shape,colony_color,incubation_period,rgStart,rgEnd,hemolysis_type,hemolysis_ability,ID_strains,ID_reference,manual_annotation,last_change
140,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Oyster white (1013),10-14 days,10.0,14.0,,,1774,18343,1,2016-10-11 09:38:49
141,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
142,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,,10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
143,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,,10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
144,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
145,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
146,suter with tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
147,suter without tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,,,,,,,Green beige (1000),10-14 days,10.0,14.0,,,1776,21362,1,2016-10-11 09:38:49
148,,,,,,,,,,,,,2-3 days,2.0,3.0,,,1780,3002,1,2016-10-11 09:36:41
149,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Light ivory (1012),10-14 days,10.0,14.0,,,1834,18455,1,2016-10-11 09:38:49
150,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Light ivory (1015),10-14 days,10.0,14.0,,,1834,18455,1,2016-10-11 09:38:49
151,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Colorless,10-14 days,10.0,14.0,,,1834,18455,1,2016-10-11 09:38:49
152,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Colorless,10-14 days,10.0,14.0,,,1834,18455,1,2016-10-11 09:38:49
153,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Light ivory (1015),10-14 days,10.0,14.0,,,1834,18455,1,2016-10-11 09:38:49
154,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Oyster white,10-14 days,10.0,14.0,,,1838,18768,1,2016-10-11 09:38:49
155,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Oyster white,10-14 days,10.0,14.0,,,1838,18768,1,2016-10-11 09:38:49
156,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Oyster white,10-14 days,10.0,14.0,,,1838,18768,1,2016-10-11 09:38:49
157,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Oyster white,10-14 days,10.0,14.0,,,1838,18768,1,2016-10-11 09:38:49
158,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Ivory,10-14 days,10.0,14.0,,,1838,18768,1,2016-10-11 09:38:49
159,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Chocolate brown,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
160,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Mahagony brown,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
161,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Olive grey,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
162,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Reed green,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
163,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Reed green,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
164,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Black olive,10-14 days,10.0,14.0,,,1840,18764,1,2016-10-11 09:38:49
165,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Beige,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
166,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
167,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Grey white,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
168,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Grey white,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
169,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Green brown,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
170,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Grey white,10-14 days,10.0,14.0,,,1843,19801,1,2016-10-11 09:38:49
171,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Brown beige (1011),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
172,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Beige (1001),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
173,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Oyster white (1013),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
174,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Oyster white (1013),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
175,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
176,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Oyster white (1013),10-14 days,10.0,14.0,,,1846,20209,1,2016-10-11 09:38:49
177,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,1847,20210,1,2016-10-11 09:38:49
178,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Light ivory (1015),10-14 days,10.0,14.0,,,1847,20210,1,2016-10-11 09:38:49
179,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Rapeseed yellow (1021),10-14 days,10.0,14.0,,,1847,20210,1,2016-10-11 09:38:49
180,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Traffic yellow (1023),10-14 days,10.0,14.0,,,1847,20210,1,2016-10-11 09:38:49
181,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Pastel yellow (1034),10-14 days,10.0,14.0,,,1867,18327,1,2016-10-11 09:38:49
182,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,,10-14 days,10.0,14.0,,,1867,18327,1,2016-10-11 09:38:49
