ID_strain_history,history,ID_strains,ID_reference,manual_annotation,last_change
43953,"<- J. Wiese, IFM-GEOMAR, Kiel, Germany; LD81",17694,8162,1,2019-11-08 07:31:45
43952,"<- P. Lebaron, Lab. d'Océanographie Biologique de Banyuls, Univ. Pierre et Marie Curie, France; DR41_18 <- L. Intertaglia, Observatoire Océanologique de Banyuls, Laboratoire ARAGO, Univ. Pierre et Marie Curie - Paris 6, France",13947,8161,1,2019-11-08 07:31:45
43951,"<- P. Lebaron, L'Observatoire Océanologique de Banyuls, France; CZ41_10a <- L. Intertaglia",14020,8160,1,2019-11-08 07:31:45
43950,"<- P. Lebaron, Lab. d'Océanographie Biologique de Banyuls (LOBB), Univ. Pierre et Marie Curie; CM41_14b <- L. Intertaglia",17739,8159,1,2019-11-08 07:31:45
43949,"<- P. Lebaron, Lab. d'Océanographie Biologique de Banyuls (LOBB), Univ. Pierre et Marie Curie; 3x/A02/235 <- L. Intertaglia",495,8158,1,2019-11-08 07:31:45
43948,"<- A.-L. Reysenbach, Dept. Biology, Portland State Univ., USA; I6628",521,8155,1,2019-11-08 07:31:45
43947,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; 002-165",7191,8177,1,2019-11-08 07:31:45
43946,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; 002-079",7190,8178,1,2019-11-08 07:31:45
43945,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; RB678",7189,8180,1,2019-11-08 07:31:45
43944,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; 002-074",7188,8179,1,2019-11-08 07:31:45
43943,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; RB677",7187,8181,1,2019-11-08 07:31:45
43942,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; B0021",7186,8184,1,2019-11-08 07:31:45
43941,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; Hojyo2",7185,8183,1,2019-11-08 07:31:45
43940,"<- Y. Kato, Microbiol. and Analytical Group, Food Res. Lab., Mitsui Norin Co. Ltd., Shizuoka, Japan; RB603B",7184,8182,1,2019-11-08 07:31:45
43939,"<- A.-L. Reysenbach, Dept. Biology, Portland State Univ., USA; UZ3-5",520,8154,1,2019-11-08 07:31:45
43938,"<- Y.-Q. Zhang, Chinese Acad. Med. Sciences & Peking Union Medical College, Beijing, China; I10A-02282 <- H.-J. Du",140016,42624,1,2019-11-08 07:31:45
43937,"<- C.-J. Kim, Korea Research Institute of Bioscience and Biotechnology (KRIBB), Daejeon, South Korea <- H.-G. Yoon, KRIBB",130270,21462,1,2019-11-08 07:31:45
43936,"<- B. C. Cho, Seoul Natl. Univ., Republic of Korea; CL-SK30",6196,8149,1,2019-11-08 07:31:45
43935,"<- S. Knobloch; Matis ohf., Reykjavik, ICELAND; Hp12<-S. Knobloch; Matís ohf.",158129,64708,1,2019-11-08 07:31:45
43933,<- A. Sghir; 158,17783,8148,1,2019-11-08 07:31:45
43934,"<- B. C. Cho, Seoul Natl. Univ., Republic of Korea; CL-SK8",158128,64707,1,2019-11-08 07:31:45
43932,<- S. Rouse; UCC127,6673,8146,1,2019-11-08 07:31:45
43931,<- S. Rouse; UCC128,6672,8145,1,2019-11-08 07:31:45
43930,"<- A. F. Yassin, Inst. Med. Microbiology, Immunology & Parasitology, Univ. Bonn, Germany; IMMIB L-1653 <- Lebensmittel- und Veterinäruntersuchungsamt, Neumünster, Germany",23524,20310,1,2019-11-08 07:31:45
43929,"<- S. Murakami, Tokyo Univ. Agriculture, Dept. Animal Sci., Atsugi, Japan <- R. Azuma; strain Murakami",218,8143,1,2019-11-08 07:31:45
43928,"<- D. B. Johnson, School Biol. Sci., Bangor Univ., United Kingdom; Y005",109,8142,1,2019-11-08 07:31:45
43927,"<- Soon-Wo Kwon, strain 5516J-15",3888,7528,1,2019-11-08 07:31:45
43926,"<- U. Behrendt, Leibniz-Centre Agricult. Landscape Res. (ZALF), Inst. Landscape Matter Dynamics, Müncheberg; P 456/04",5693,7619,1,2019-11-08 07:31:45
43925,"<- S. T. Lee, KAIST; GS643 <- D.-S. An",17762,7399,1,2019-11-08 07:31:45
43922,<- A. Ueki; A42,12559,7301,1,2019-11-08 07:31:45
43923,"<- S.-T. Lee, KAIST; GS664 <- D.-S. An",17760,7405,1,2019-11-08 07:31:45
43924,"<- S. T. Lee, KAIST; GS492 <- D.-S. An",17761,7404,1,2019-11-08 07:31:45
43921,<- A. Ueki; KB7,12558,7300,1,2019-11-08 07:31:45
43920,"<- Y. Zhou, Nanjing Agric. Univ., China; CW-E 2 <- Y. Zhou, R. Lai et al.",132874,24662,1,2019-11-08 07:31:45
43917,<- JCM,23237,19072,1,2019-11-08 07:31:45
43918,<- CIP,131161,22453,1,2019-11-08 07:31:45
43919,"<- KCTC <- H.-Y. Jung, Kyungpook Natl. Univ., Daegu, South Korea",17749,17426,1,2019-11-08 07:31:45
43916,"<- A. S. Lindner, Dept. Environmental Engineering Sci., Univ. Florida, USA; CSC1 <- S. M. Henry and D. Grbic-Galic, Dept. Civil Engineering, Stanford Univ., USA",7218,7564,1,2019-11-08 07:31:45
43915,"<- K. K. Kim, KAIST; TR7-09 <- L. Jin",17445,7329,1,2019-11-08 07:31:45
43913,<- JCM; JCM 14565 <- J. H. Yoon,13800,17285,1,2019-11-08 07:31:45
43914,"<- JCM <- J. H. Yoon, Korea Research Institute of Bioscience and Biotechnology (KRIBB), Daejeon, South Korea; DSW-18",24490,20630,1,2019-11-08 07:31:45
43912,"<- C. Sasikala, J. N. T. Univ., Inst. Sci. Technol., Hyderabad, India; JA 181 <- P. A. Kumar",13749,7276,1,2019-11-08 07:31:45
43910,<- R.-M. Wittich <- M. A. Tiirola,14254,4947,1,2019-11-08 07:31:45
43911,<- M. Salkinoja-Salonen <- G. Schraa; A175 (<I>Alcaligenes</I> sp.),14255,5055,1,2019-11-08 07:31:45
43909,<- S.-W. Kwon; 5715S-12,533,7601,1,2019-11-08 07:31:45
43908,"<- JCM <- Z.-P. Liu, CAS; HY34",13839,17784,1,2019-11-08 07:31:45
43907,"<- W.-J. Li, YIM; YIM 70202 <- W.-J. Li, Y.-Q. Zhang et al.",14431,6683,1,2019-11-08 07:31:45
43906,<- JCM <- R. K. Jain; 1D,2847,15443,1,2019-11-08 07:31:45
43905,"<- T. Iino, NBRC; Sjm 18-20 <- T. Iino {2005}",17691,7351,1,2019-11-08 07:31:45
43904,"<- J. Chun, Seoul Natl. Univ., Republic of Korea; HY-37-4 <- J. Chun {2003}",2868,6191,1,2019-11-08 07:31:45
43903,"<- M.-L. Fardeau, Lab. Microbiol. de l'IRD/ESIL, Univ. de Provence et de la Méditerranée,  Marseille, France; VNs68 <- J.-F. Lascourrèges {2000}",2867,7290,1,2019-11-08 07:31:45
43902,"<- Byung-Yong Kim <- Soon-Wo Kwon, strain I/80",11997,6642,1,2019-11-08 07:31:45
43901,"<- Byung-Yong Kim <- Soon-Wo Kwon, strain F/73",11996,6643,1,2019-11-08 07:31:45
43899,"<- D. P. Labeda, NRRL <- J. M. Donahue, LDDC",13314,12192,1,2019-11-08 07:31:45
43900,"<- CIP <- S. Shivaji, MTCC; BBH6",7434,8414,1,2019-11-08 07:31:45
43898,<- JCM/RIKEN <- IAM <- CCTCC <- H.-H. Zhu et al.; GIMV4.0001,16438,15468,1,2019-11-08 07:31:45
43897,<- JCM/RIKEN <- IAM <- L. Ding; LC11,13266,15470,1,2019-11-08 07:31:45
43896,<- JCM/RIKEN <- IAM <- L. Ding; LC2,13265,15469,1,2019-11-08 07:31:45
43895,"<- K. Perei, University of Szeged, Szeged, Hungary; SA1",132873,24661,1,2019-11-08 07:31:45
43894,"<- L. Nohynek; KF1 <- R. Herwig, University of Washington, Seattle, USA",14161,4043,1,2019-11-08 07:31:45
43892,"<- L. Nohynek, University of Washington <- R. Herwig, University of Washington, Seattle, USA",14159,4041,1,2019-11-08 07:31:45
43893,"<- L. Nohynek; KF3 <- R. Herwig, University Washington, Seattle, USA",14160,4042,1,2019-11-08 07:31:45
43891,<- NCIMB,14158,3179,1,2019-11-08 07:31:45
43887,"<- S.-W. Kwon, KACC; JS11-12 <- H.-Y. Weon",140015,42623,1,2019-11-08 07:31:45
43888,"<- L. Dekker, Univ. College London, Inst. of Structural & Molecular Biology, United Kingdom; Co12",130257,21567,1,2019-11-08 07:31:45
43889,<- Y.-Q. Zhang; 05-74 <- L.-Y. Yu et al.,13467,12358,1,2019-11-08 07:31:45
43890,"<- M. Labrenz <- P. Hirsch, Inst. Allg. Mikrobiol. Univ. Kiel",13799,4375,1,2019-11-08 07:31:45
43885,"<- S.-W. Kwon, KACC, South Korea",17661,8139,1,2019-11-08 07:31:45
43886,"<- U. Kunapuli, GSF-Natl. Research Center for Environment and Health, Neuherberg, Germany; UKTL",11772,8140,1,2019-11-08 07:31:45
43884,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; D43",5972,8136,1,2019-11-08 07:31:45
43883,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; B31",5956,8135,1,2019-11-08 07:31:45
43882,"<- A. Schlösser, Labor L+S AG, Bad Bocklet, Germany; L+SNo03319806 <- J. Schmalfuß, biosyn Arzneimittel GmbH, Fellbach, Germany",11295,8134,1,2019-11-08 07:31:45
43881,"<- A.-L. Reysenbach, Portland State Univ., USA; T469 <- A.-L. Reysenbach {2006}",23434,8186,1,2019-11-08 07:31:45
479,"<- NRRL <- Schering-Plough Corp., G-418",7968,481,1,2018-05-31 09:23:47
480,"<- NRRL <- Schering-Plough Corp., JI-20 (<I>Micromonospora purpurea</I>)",7969,482,1,2018-05-31 09:23:47
43880,"<- J. M. Cifuentes, Pontificia Univ. Javeriana, Bogotá, Colombia <- C. Díaz {2002}",17782,6515,1,2019-11-08 07:31:45
43879,<- Toshinari Maruo; FJC-B9,3073,8024,1,2019-11-08 07:31:45
43878,<- J. Overmann; byr23-80 {2007} <- D. Zul,11330,7779,1,2019-11-08 07:31:45
43877,<- KCTC; KCTC 19722,13489,18032,1,2019-11-08 07:31:45
43875,<- JCM/RIKEN <- I. Ara; 2-19(6),8006,15462,1,2019-11-08 07:31:45
43876,<- JCM/RIKEN <- I. Ara; 2-30-b(28),8007,15463,1,2019-11-08 07:31:45
43874,"<- CIP <- S. Tanasupawat, Dept. Microbiology, Chulalongkorn Univ., Thailand; MCH5-2",6671,16469,1,2019-11-08 07:31:45
43873,"<- CIP <- S. Tanasupawat, Dept. Microbiology, Chulalongkorn Univ., Thailand; MCH3-1",6670,16468,1,2019-11-08 07:31:45
43871,<- JCM/RIKEN <- I. Ara; 3-9(24),8040,15464,1,2019-11-08 07:31:45
43872,"<- KCTC <- M. Kurahashi, Inst. Molecular and Cellular Biosci., Univ. Tokyo, Japan",5855,16315,1,2019-11-08 07:31:45
43870,"<- T. Kudo, JCM/RIKEN; JCM 13250 <- I. Ara; 7-40(26)",8039,16408,1,2019-11-08 07:31:45
43869,"<- CIP <-M.Da Costa, Coimbra, Portugal; strain KR-200",3887,8241,1,2019-11-08 07:31:45
43868,"<- S.-W. Kwon, KACC <- Yoo et al.; 4M24",14128,7741,1,2019-11-08 07:31:45
43867,"<- C. M. Manaia, Escola Superior de Biotecnol., Univ. Catolica Portuguesa, Porto, Portugal; DC-186 <- I. Vaz-Moreira et al.",14138,7678,1,2019-11-08 07:31:45
43866,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; H5_4",158127,64706,1,2019-11-08 07:31:45
43864,"<- KCTC <- J.-C. Cho, Inha University, Incheon, Korea",461,17276,1,2019-11-08 07:31:45
43865,<- A. Bernalier-Donadille <- C. Robert; CRE21,1623,5571,1,2019-11-08 07:31:45
43863,"<- NBRC <- Y.-J. Choo, Inha University, Incheon, Korea; HTCC2654",130632,22055,1,2019-11-08 07:31:45
43862,"<- LMG <- W.-M. Chen, Natl. Kaohsiung Marine Univ. Taiwan",130612,21706,1,2019-11-08 07:31:45
43861,"<- JCM <- X.-W. Xu, Zhejiang Univ., Hangzhou, China; ZG16",6059,17281,1,2019-11-08 07:31:45
43859,<- JCM; JCM 14606 <- X.-W. Xu,6057,17279,1,2019-11-08 07:31:45
43860,<- JCM; JCM 14607 <- X. W. Xu,6058,17280,1,2019-11-08 07:31:45
43857,"<- S.-W. Kwon, KACC; 5416T-32",13964,7553,1,2019-11-08 07:31:45
43858,"<- C. O. Jeon, Gyeongsang Nat. Univ. (GSNU), Jinju, Korea; EMB102",2318,7309,1,2019-11-08 07:31:45
43856,"<- M. K. Kim, Daejeon, South Korea; PB56",14253,6631,1,2019-11-08 07:31:45
43855,"<- P. Kämpfer, Univ. Giessen <- E. Falsen, CCUG Göteborg",11373,8321,1,2019-11-08 07:31:45
43854,"<- K. Ueda, Nihon Univers., Fujisawa, Japan",14252,7547,1,2019-11-08 07:31:45
43853,"<- JCM/RIKEN <- J. H. Yoon, KRIBB; SW-353",2460,16461,1,2019-11-08 07:31:45
43851,"<- CIP <- M.S. da Costa <- I. Tiago, CVS-14",1546,8208,1,2019-11-08 07:31:45
43852,"<- CCUG <- P. L. Shewmaker, CDC, Atlanta, USA <- A. C. Camus; S02-1108",14836,15880,1,2019-11-08 07:31:45
43850,<- K. Trülzsch; B3117 {2007},14671,8171,1,2019-11-08 07:31:45
43849,<- JCM <- S. Tanasupawat; RBU1-1,1544,15842,1,2019-11-08 07:31:45
43847,<- JCM <- T. Kudo <- I. Ara; 5-10-10,16563,12375,1,2019-11-08 07:31:45
43848,<- JCM <- T. Kudo <- I. Ara; 5-38-42,16564,12376,1,2019-11-08 07:31:45
43846,"<- LMG; LMG 23485 <- S.-T. Lee, KAIST <- W.-T. Im",14088,16282,1,2019-11-08 07:31:45
43845,<- JCM <- T. Aizawa and N. B. Ve; B55,7324,15819,1,2019-11-08 07:31:45
43843,<- JCM <- S. D. Lee; SST-45,11086,15786,1,2019-11-08 07:31:45
43844,<- CCUG <- K. Ericson PHL Kristianstad Sweden,1767,15682,1,2019-11-08 07:31:45
43842,"<- D. B. Johnson, School Biol. Sci., Bangor Univ., United Kingdom; T23 <- D. B. Johnson {1991}",108,8120,1,2019-11-08 07:31:45
43841,"<- S. Reading, Inst. Food Res. (BBSRC), Reading, United Kingdom; AL 61",3058,4514,1,2019-11-08 07:31:45
43840,"<- S. Reading, Inst. Food Res. (BBSRC), Reading, United Kingdom; MuC3 <- S. Reading {1997}",3057,4479,1,2019-11-08 07:31:45
43839,<- C. Lück; W03-356 <- C. Lück and K. Seeliger,6773,8115,1,2019-11-08 07:31:45
43838,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; PB93",132871,24659,1,2019-11-08 07:31:45
43837,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; B7",13727,8046,1,2019-11-08 07:31:45
43836,"<- M. Halpern, Dept. Biol., Faculty of Sci. and Sci. Education, Univ. Haifa, Oranim, Tivon, Israel; H10 <- E. Hantsis-Zacharov and M. Halpern",5692,8045,1,2019-11-08 07:31:45
43835,"<- M. Halpern, Faculty Sci. and Sci. Education, Univ. Haifa, Israel; H9 <- E. Hantsis-Zacharov and M. Halpern",5691,8044,1,2019-11-08 07:31:45
43834,"<- M. Halpern, Dept. Biol., Faculty of Sci. and Sci. Education, Univ. Haifa, Oranim, Tivon, Israel; H15 <- E. Hantsis-Zacharov and M. Halpern",5690,8043,1,2019-11-08 07:31:45
43833,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; B11",441,8108,1,2019-11-08 07:31:45
43832,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon",14251,8107,1,2019-11-08 07:31:45
43831,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; En6",490,8106,1,2019-11-08 07:31:45
43830,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; Iso17",132870,24658,1,2019-11-08 07:31:45
43829,"<- B. D. Johnson <- K. B. Hallberg, Bangor University, UK; BRGM2",18039,8104,1,2019-11-08 07:31:45
43827,"<- S. W. Roh, Korea Res. Inst. Biosci. & Biotechnol. (KRIBB), Taejon, South Korea; SYB2",7616,8023,1,2019-11-08 07:31:45
43828,<- C.M. Manaia; SC-087B,7433,8101,1,2019-11-08 07:31:45
43826,"<- E. A. Assih, Lab. Microbiol. de l'IRD/ESIL, Univ. de Provence et de la Méditerranée, Marseille, France; ArC6",18021,5862,1,2019-11-08 07:31:45
43825,"<- J. Wiegel, Univ. of Georgia, Athens, USA; JW/IU-YU1 <- I. Utkin and J. Wiegel {1992}",18020,3534,1,2019-11-08 07:31:45
43824,"<- S.-W. Kwon, KACC; JS13-8 <- H.-Y. Weon, Natl. Inst. Agricult. Sci. and Technol., Suwon, Korea",17759,8016,1,2019-11-08 07:31:45
43823,"<- D. Guzmán, Dept. Biotechnol., Lund Univ., Sweden; LC6 <- J. Quillaguamán",6056,8013,1,2019-11-08 07:31:45
43822,"<- S.-W. Kwon, KACC <- H.-Y. Weon, KACC",11309,15428,1,2019-11-08 07:31:45
43821,"<- S.-W. Kwon, KACC Korea <- H.-Y. Weon",130502,21551,1,2019-11-08 07:31:45
43820,"<- B. Nicolaus, Istituto di Chimica Biomolecolare, Pozzuoli, Napoli; FP1 <- I. Romano",5886,7507,1,2019-11-08 07:31:45
43819,"<- A. Ventosa, Univ. Seville, Dept. Microbiol. Parasitol., Spain; SH-6 <- A. M. Castillo et al.",5973,7505,1,2019-11-08 07:31:45
43818,"<- Y. Zhang, State Key Lab. Microbial Technol., Marine Biotechnol. Res. Center, Shandong Univ., Jinan, China; SM-A87 <- H.-Y. Dang, Key Lab. Marine Geology and Environment, Inst. Oceanology, Chinese Academy of Sci., Qingdao, China",5731,7685,1,2019-11-08 07:31:45
43817,<- Y.-Q. Zhang; 06-3147 <- L.-J. Yuan et al.,6326,12355,1,2019-11-08 07:31:45
43816,"<- KCTC/KRIBB <- C. N. Seong, Sunchon Natl. Univ.; WPCB 159",3779,15419,1,2019-11-08 07:31:45
43815,"<- JCM <- IAM <- S. Hosoya and A. Yokota, Inst. Molecular and Cellular Biosci., Univ. Tokyo, Japan; YS10",24011,20563,1,2019-11-08 07:31:45
43814,"<- V. Vieira, National Institute of Quality Control in Health, Rio de Janeiro, Brazil; BRRJ 3531",132868,24656,1,2019-11-08 07:31:45
43813,"<- V. V. Vieira, National Institute of Quality Control in Health, Rio de Janeiro, Brazil; BRRJ3604",132867,24655,1,2019-11-08 07:31:45
43812,"<- P. Kaempfer, Univ. Giessen; G1-2",14250,8141,1,2019-11-08 07:31:45
43811,"<- CECT <- E. Velázquez <- R. Rivas, Depart. Microbiol. y Gen., Univ. Salamanca, Spain",395,17370,1,2019-11-08 07:31:45
43810,"<- NBRC; NBRC 101030 <- NBRC, NITE (Natl. Inst. of Technol. and Evaluation), Japan <- H. Izumida, Marine Biotechnol. Inst., Kamaishi, Japan; MBIC 01146",13786,16845,1,2019-11-08 07:31:45
43809,"<- NBRC <- Y.-J. Choo, Inha University, Incheon, Korea; HTCC 2662",13785,16844,1,2019-11-08 07:31:45
43808,"<- LMG <- CGMCC <- X.-L. Wu, Tsinghua University, Beijing; SL014B-85 <- H. Cai",6055,16853,1,2019-11-08 07:31:45
43807,"<- X. Sui, China Agric. Univ., College Biol. Sci., Beijing; CCBAU 61158 <- Q. Chen et al.",11894,15971,1,2019-11-08 07:31:45
43806,"<- KCTC <- J. H. Yoon, KRIBB",360,16713,1,2019-11-08 07:31:45
43805,<- M. Kudlich <- A. Stolz <- R. M. Wittich; ASL-4,359,3789,1,2019-11-08 07:31:45
43803,<- JCM <- J. Chun; HY-45-18,2846,8147,1,2019-11-08 07:31:45
43804,<- LMG <- W.-M. Chen; ZL,11625,15505,1,2019-11-08 07:31:45
43801,"<- KCTC <- S.-T. Lee, KAIST; TR7-06",2371,17943,1,2019-11-08 07:31:45
43802,"<- CCUG <- A. I. Vela, Univ. Complutense Madrid <- N. García",227,15679,1,2019-11-08 07:31:45
43800,"<- X. Cui, Yunnan Univ., Kunming; YIM 28A4",11232,12053,1,2019-11-08 07:31:45
43799,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root1290 <- Y. Bai",132089,23879,1,2019-11-08 07:31:45
43798,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root1277 <- Y. Bai",132088,23878,1,2019-11-08 07:31:45
43797,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root700 <- Y. Bai",132087,23877,1,2019-11-08 07:31:45
43796,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root77 <- Y. Bai",132086,23876,1,2019-11-08 07:31:45
43795,"<- R. Lai, Nanjing Agric. Univ., China <- Q. Che and L. Rong; JPR39",130240,21726,1,2019-11-08 07:31:45
43794,"<- B. Yao <- B. Yao and H. Luo, Chinese Academy of Agriculture Sci., Feed Res. Institute, Beijing, China; CAAS 252",7771,8097,1,2019-11-08 07:31:45
43792,<- Y.-W. Tang; AK001 <- A. Kilic,23129,19068,1,2019-11-08 07:31:45
43793,<- Bin Yao; CAAS 251,7770,8096,1,2019-11-08 07:31:45
43791,"<- R. Margesin, Inst. Microbiology, Univ. Innsbruck, Austria; BZ19",140013,42621,1,2019-11-08 07:31:45
43790,"<- U. Szewzyk, TU Berlin, Environmental Microbiol., Germany; Gbf-Ret-3 <- I. Kaesler",22960,19067,1,2019-11-08 07:31:45
43789,"<- U. Szewzyk, TU Berlin, Environmental Microbiol., Germany <- I. Graeber; Ph-Ret-19",22959,19066,1,2019-11-08 07:31:45
43788,"<- S. D. Lee, Cheju National Univ., Rep. of Korea; KSW-1",132869,24657,1,2019-11-08 07:31:45
43787,<- Chengxiang Fang; SA-7-6,11624,8090,1,2019-11-08 07:31:45
43786,<- M. Miroshnichenko; DS,16896,8087,1,2019-11-08 07:31:45
43785,"<- A. Schippers, BGR Hannover; CN 20 <- P. Blumenroth",132085,23875,1,2019-11-08 07:31:45
43784,"<- J.-H. Yoon, Korea Res. Inst. of Biosci. and Biotechnol. (KRIBB); K105 <- J.-H. Yoon et al.",5689,8085,1,2019-11-08 07:31:45
43783,"<- C. Sasikala, Centre Environment, Inst. Sci. and Technol., J. N. T. Univ., Hyderabad, India; JA124 <- P. A. Kumar",2452,7631,1,2019-11-08 07:31:45
43781,<- NCIMB <- CCM,13159,8206,1,2019-11-08 07:31:45
43782,"<- CECT <- M. Monteoliva-Sánchez, Depart. Microbiol., Facultad de Farmacia, Campus Univ. de Cartuja s/n, Spain; CG4.1",132891,24679,1,2019-11-08 07:31:45
43780,<- H. Hayashi; CB42,1622,7443,1,2019-11-08 07:31:45
43779,"<- L. Zhang <- S. Suyambulingam, E1HC-02",7502,7224,1,2019-11-08 07:31:45
43778,"<- S. D. Lee, Cheju Natl. Univ.; DLS-06",24870,8080,1,2019-11-08 07:31:45
43777,"<- S. Addison, Scion, Rotorua, New Zealand; Y88",14157,8077,1,2019-11-08 07:31:45
43776,"<- J. Overmann, LMU, München; Wbg-1 <- P. F. Dunfield, Wairakei Res. Centre, Taupo, New Zealand",133,8075,1,2019-11-08 07:31:45
43775,"<- European Space Agency, Noordwijk, Netherlands; ES2-7a2a <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",74,16969,1,2019-11-08 07:31:45
43774,"<- J. Menes, Facultad Quimica, Montevideo, Uruguay; D <- P. Rodríguez. Deposited as the type strain of <i>""Roseomonas terpenica""</i>",23503,21098,1,2019-11-08 07:31:45
43773,"<- B. Ollivier; 1BON <- M. B. Salinas. Deposited as the type strain of <i>""Geococcus nitratireducens""</i>. The Genbank accession entry uses the strain designation BON 1",23502,21097,1,2019-11-08 07:31:45
43771,"<- C. Fang, Wuhan Univ., China; TYLN1",11064,8069,1,2019-11-08 07:31:45
43772,"<- Y.-Q. Zhang, Inst. Med. Biotechnol., Chinese Academy of Med. Sci. and Peking Union Med. College, Beijing; CPCC 100056 <- Y.-Q. Zhang et al.",73,8073,1,2019-11-08 07:31:45
43770,<- H. Sakon {2007},17829,8068,1,2019-11-08 07:31:45
43769,"<- K. Takai, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; strain 106 <- K. Takai {2006}",17847,8067,1,2019-11-08 07:31:45
43767,<- M.E. Trujillo <- R.I. Santamaria; RS 16,12604,8064,1,2019-11-08 07:31:45
43768,"<- U. Kunapuli, GSF - German Res. Center Environmental Health, Neuherberg, Germany; TMJ1",5806,8065,1,2019-11-08 07:31:45
43766,"<- K. Takai, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; 108 <- K. Takai et al.",140012,42620,1,2019-11-08 07:31:45
43763,<- A. Ueki; MSL79,4166,8055,1,2019-11-08 07:31:45
43764,<- J. Downes; W1609,12557,8056,1,2019-11-08 07:31:45
43765,<- H. Sakon {2007},17126,8060,1,2019-11-08 07:31:45
43762,<- A.-I. Qatibi; EMSSDQ4,4165,8054,1,2019-11-08 07:31:45
43761,"<- J.-S. Zhao, NRC; HAW-EB21 <- J.-S. Zhao {2003}",5784,8052,1,2019-11-08 07:31:45
43760,"<- W. X. Chen, China Agric. Univ., College Biol. Sci., Beijing; CCBAU 25048 <- D. X. Lin",13904,8051,1,2019-11-08 07:31:45
43759,"<- W.-X. Chen, China Agric. Univ., College Biol. Sci., Beijing; CCBAU 23123 <- X.-J. Hu",13634,8050,1,2019-11-08 07:31:45
43758,"<- X. Sui, China Agric. Univ., College Biol. Sci., Beijing; CCBAU 33202 <- C. F. Tiang et al., China Agric. Univ., Coll. Biol. Sci., Beijing",13633,8049,1,2019-11-08 07:31:45
