halophily,salt,salt_concentration,salt_concentration_unit,ability,test_type
NULL,NaCl,10,%,no,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,6,%,inconsistent,growth
NULL,NaCl,7,%,no,growth
NULL,NaCl,6,%,no,maximum
NULL,NaCl,6,%,no,maximum
NULL,NaCl,6,%,no,maximum
NULL,NaCl,3,%,positive,maximum
NULL,NaCl,4.5,%,positive,maximum
NULL,NaCl,5,%,positive,maximum
NULL,NaCl,3,%,positive,maximum
NULL,NaCl,4.5,%,positive,maximum
NULL,NaCl,5,%,positive,maximum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,5,%,positive,maximum
NULL,NaCl,0.5-1.0,%,positive,optimum
NULL,NaCl,6,%,positive,maximum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,6.5,%,positive,growth
NULL,NaCl,0-3,%,positive,growth
halophilic,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1-15,%,positive,growth
NULL,NaCl,3-7.5,%,positive,optimum
NULL,NaCl,0,%,no,growth
halophilic,NaCl,1-8,%,positive,growth
NULL,NaCl,5-6,%,positive,optimum
NULL,NaCl,0,%,positive,growth
NULL,"Sea Salts (S9883)",0.5-11,%,positive,growth
NULL,"Sea Salts (S9883)",2-3,%,positive,optimum
halophilic,NaCl,0,%,no,growth
NULL,"Sea Salts (S9883)",1-10,%,positive,growth
NULL,"Sea Salts (S9883)",2-6,%,positive,optimum
halotolerant,NaCl,8,%,positive,resistant
NULL,NaCl,10,%,no,growth
NULL,NaCl,0,%,no,growth
NULL,NaCl,1-10,%,positive,growth
halophilic,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0,%,no,growth
NULL,NaCl,1-10,%,positive,growth
NULL,NaCl,15,%,no,growth
"moderately halophilic",NaCl,2-15,%,positive,growth
NULL,NaCl,1,%,no,growth
NULL,NaCl,20,%,no,growth
"slightly halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.1-2,M,positive,growth
NULL,NaCl,0.1-0.5,M,positive,optimum
halophilic,NaCl,3-12,%,positive,growth
NULL,NaCl,0,%,no,growth
NULL,NaCl,15,%,no,growth
NULL,NaCl,0.1-1,M,positive,growth
NULL,NaCl,0.1-0.5,M,positive,optimum
NULL,"Sea Salts (S9883)",0,%,no,growth
NULL,"Sea Salts (S9883)",1-10,%,positive,growth
NULL,"Sea Salts (S9883)",3.5,%,positive,optimum
NULL,NaCl,0.08-3.5,M,positive,growth
halotolerant,NULL,0.6,M,positive,optimum
NULL,NaCl,0,%,no,growth
NULL,NaCl,1-15,%,positive,growth
NULL,NaCl,7.5,%,positive,optimum
NULL,NaCl,0,%,no,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-18.0,%,positive,growth
NULL,NaCl,18.5,%,no,growth
NULL,NaCl,1-18,%,positive,growth
NULL,NaCl,18.5,%,no,growth
NULL,NaCl,0,%,no,growth
NULL,NaCl,2-6,%,positive,optimum
NULL,NaCl,20,%,positive,growth
NULL,NaCl,>21,%,no,growth
"slightly halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0,%,no,growth
NULL,NaCl,2-6,%,positive,optimum
NULL,NaCl,18,%,positive,growth
NULL,NaCl,>19,%,no,growth
"slightly halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0,%,no,growth
"moderately halophilic",NaCl,>0.5,%,positive,growth
NULL,NaCl,<16,%,positive,growth
NULL,NaCl,5-10,%,positive,optimum
"moderately halophilic",NaCl,>1,%(w/v),positive,growth
NULL,NaCl,<15,%(w/v),positive,growth
NULL,NaCl,5.0-7.5,%(w/v),positive,optimum
NULL,NaCl,0,%(w/v),no,growth
NULL,NaCl,25,%(w/v),no,growth
NULL,NaCl,2-6,%(w/v),positive,optimum
NULL,NaCl,>0.5,%(w/v),positive,minimum
NULL,NaCl,<20,%(w/v),positive,maximum
NULL,NaCl,<5,g/L,no,growth
NULL,NaCl,1.0-4.5,%(w/v),positive,growth
NULL,NaCl,2.5,%(w/v),positive,optimum
NULL,NaCl,0-0.4,%(w/v),positive,growth
"slightly halophilic",NaCl,NULL,NULL,no,growth
NULL,NaCl,0-10,%(w/v),positive,growth
NULL,NaCl,2.0,%(w/v),positive,optimum
halotolerant,NaCl,10,%(w/v),no,growth
NULL,NaCl,<5,%(w/v),positive,growth
NULL,NaCl,2.0,%(w/v),positive,optimum
NULL,NaCl,0-20,g/L,positive,optimum
NULL,NaCl,<50,g/L,positive,growth
halophilic,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,10,%(w/v),no,growth
NULL,NaCl,<7,%(w/v),positive,maximum
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,7,%(w/v),no,growth
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,7,%(w/v),no,growth
NULL,NaCl,>0,%,no,growth
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,10,%,no,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,9,%,positive,growth
NULL,NaCl,11,%,positive,growth
NULL,NaCl,12,%,no,growth
NULL,NaCl,13,%,no,growth
NULL,NaCl,14,%,no,growth
NULL,NaCl,15,%,no,growth
NULL,NaCl,16,%,no,growth
NULL,NaCl,17,%,no,growth
NULL,NaCl,18,%,no,growth
NULL,NaCl,20,%,no,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,5,%,no,growth
NULL,NaCl,7,%,no,growth
NULL,NaCl,10,%,no,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,4-7,%,positive,optimum
NULL,NaCl,12,%,no,growth
NULL,NaCl,15,%,no,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,5,%,no,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,7,%,positive,growth
NULL,NaCl,2-5,%,positive,optimum
NULL,NaCl,0-16,%,positive,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,2-5,%,positive,optimum
NULL,NaCl,0,%,inconsistent,growth
NULL,NaCl,18,%,positive,maximum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,2,%,positive,resistant
NULL,NaCl,7,%,positive,growth
NULL,NaCl,13,%,positive,growth
NULL,NaCl,14,%,no,growth
NULL,NaCl,2,%,positive,growth
"moderately halophilic",NaCl,5,%,positive,optimum
NULL,NaCl,0.5-10.0,%,positive,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-30.0,%(w/v),positive,growth
NULL,NaCl,10.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-25.0,%(w/v),positive,growth
NULL,NaCl,10.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-24.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,3.0-5.0,%(w/v),NULL,optimum
NULL,NaCl,0.5,%(w/v),positive,growth
NULL,NaCl,21.0,%(w/v),positive,growth
NULL,NaCl,>22.0,%(w/v),no,growth
NULL,NaCl,0.5-20.0,%(w/v),positive,growth
NULL,NaCl,10.0,,NULL,optimum
NULL,NaCl,0.5-25.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,0.5-25.0,%(w/v),positive,growth
NULL,NaCl,6.0,%,NULL,optimum
NULL,NaCl,0.5-30.0,%(w/v),positive,growth
NULL,NaCl,10.0,%,NULL,optimum
NULL,NaCl,2.0-10.0,%(w/v),NULL,optimum
NULL,NaCl,23.0,%,positive,growth
halophilic,NaCl,24.0,%,no,growth
halophilic,NaCl,<15.0,%(w/v),positive,growth
"moderately halophilic",NaCl,5.0-20.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,8.0,%(w/v),NULL,optimum
"moderately halophilic",NaCl,1.0-21.0,%(w/v),positive,growth
halophilic,NaCl,0.5-20.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
"moderately halophilic",NaCl,1.0-23.0,%(w/v),positive,growth
NULL,NaCl,5.0-10.0,%(w/v),NULL,optimum
NULL,NaCl,2.0-3.0,%,NULL,optimum
NULL,NaCl,0.0-24.0,%,positive,growth
"slightly halophilic",NULL,NULL,NULL,NULL,NULL
halotolerant,NULL,NULL,NULL,NULL,NULL
"slightly halophilic",NULL,NULL,NULL,NULL,NULL
halotolerant,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,2.5-3.0,%(w/v),NULL,optimum
NULL,NaCl,0.0-25.5,%,positive,growth
NULL,NaCl,4.0-8.0,%(w/v),NULL,optimum
NULL,NaCl,23.0,%,positive,growth
NULL,NaCl,>24.0,%,no,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
"moderately halophilic",NaCl,1.0-20.0,%(w/v),positive,growth
NULL,NaCl,12.0-14.0,%,NULL,optimum
NULL,NaCl,>20.0,%(w/v),no,growth
"moderately halophilic",NaCl,5.0-25.0,%(w/v),positive,growth
NULL,NaCl,12.0-15.0,%,NULL,optimum
"extremely halophilic",NaCl,12.0-30.0,%(w/v),positive,growth
NULL,NaCl,<10.0,%(w/v),no,growth
NULL,NaCl,20.0-26.0,%(w/v),NULL,optimum
NULL,NaCl,5.0-30.0,%,positive,growth
NULL,NaCl,15.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
"moderately halophilic",NaCl,5.0-30.0,%(w/v),positive,growth
NULL,NaCl,8.0-12.0,%,NULL,optimum
NULL,NaCl,10.0-12.0,%(w/v),NULL,optimum
NULL,NaCl,24.0,%(w/v),positive,growth
NULL,NaCl,>25.0,%(w/v),no,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,5.0-15.0,%(w/v),positive,growth
NULL,NaCl,10.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,3.0-20.0,%(w/v),positive,growth
NULL,NaCl,10.0-15.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,3.0-25.0,%,positive,growth
NULL,NaCl,7.5-10.0,%,NULL,optimum
NULL,NaCl,0.0-25.0,%,positive,growth
NULL,KCl,0.0-25.0,%,positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,KCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,0.0-25.0,%(w/v),positive,growth
NULL,NaCl,10.0-15.0,%(w/v),NULL,optimum
NULL,NaCl,0.0-22.0,%(w/v),positive,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,5.0-20.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
halotolerant,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.0-11.0,%,positive,growth
NULL,NaCl,1.0-3.0,%,NULL,optimum
NULL,NaCl,0.0-14.0,%(w/v),positive,growth
NULL,NaCl,1.0-3.0,%,NULL,optimum
halotolerant,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,2.0-5.0,%,NULL,optimum
NULL,NaCl,>10.0,%,no,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-24.0,%(w/v),positive,growth
NULL,NaCl,6.0-14.0,%(w/v),NULL,optimum
NULL,NaCl,0.0-17.0,%(w/v),positive,growth
NULL,NaCl,3.0-5.0,%,NULL,optimum
halotolerant,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.0-10.0,%(w/v),positive,growth
NULL,NaCl,0.5-4.0,%,NULL,optimum
NULL,NaCl,12.0,%,no,growth
NULL,NaCl,0.5-12.0,%(w/v),positive,growth
NULL,NaCl,0.5-8.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,<6.0,%(w/v),positive,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-20.0,%(w/v),positive,growth
NULL,NaCl,5.0,%(w/v),NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-15.0,%(w/v),positive,growth
NULL,NaCl,2.0-5.0,%(w/v),positive,growth
NULL,NaCl,>15.0,%(w/v),no,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-9.0,%(w/v),positive,growth
NULL,NaCl,2.0-5.0,%,NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-15.0,%(w/v),positive,growth
NULL,NaCl,2.0-5.0,%(w/v),NULL,optimum
"moderately halophilic",NaCl,7.5-10.0,%,NULL,optimum
NULL,NaCl,0.5-20.0,%,positive,growth
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-15.0,%(w/v),positive,growth
NULL,NaCl,8.0,%(w/v),NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0.5-25.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,5.0,%,inconsistent,growth
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,<5.0,%,positive,growth
NULL,NaCl,<5.0,%,positive,growth
NULL,NaCl,10.0-40.0,g/L,positive,growth
NULL,NaCl,20.0-30.0,g/L,positive,growth
NULL,NaCl,2.0-3.0,%,NULL,optimum
NULL,NaCl,3.0,%,positive,growth
NULL,NaCl,6.0,%,no,growth
NULL,NaCl,0.0-20.0,%(w/v),positive,growth
NULL,NaCl,9.5-10.5,%(w/v),NULL,optimum
NULL,NaCl,<6.0,%(w/v),positive,growth
halotolerant,NULL,NULL,NULL,NULL,NULL
halophilic,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,3.0,%(w/v),no,growth
NULL,NaCl,5.0,%(w/v),no,growth
NULL,NaCl,8.0,%(w/v),no,growth
NULL,NaCl,1.0,%(w/v),positive,growth
NULL,NaCl,5.0,%(w/v),no,growth
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,7.0,%,no,growth
NULL,NaCl,<0.5,%,positive,growth
NULL,NaCl,1.0,%(w/v),no,growth
NULL,NaCl,5.0,%(w/v),no,growth
NULL,NaCl,0.5-1.0,%,positive,growth
NULL,NaCl,<3.0,%,positive,growth
NULL,NaCl,5.0,%,no,growth
NULL,NaCl,1.0,%(w/v),positive,growth
NULL,NaCl,2.0,%,NULL,optimum
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,3.0,%,positive,growth
NULL,NaCl,5.0,%,no,growth
NULL,NaCl,0.0-4.0,%(w/v),positive,growth
NULL,NaCl,4.0,%(w/v),positive,growth
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,5.0,%,no,growth
NULL,NaCl,0.0-5.0,%(w/v),positive,growth
NULL,NaCl,0.0-0.5,%,positive,growth
NULL,NaCl,5.0-5.5,%(w/v),positive,growth
NULL,NaCl,1.0,%(w/v),positive,growth
NULL,NaCl,5.0,%(w/v),positive,growth
halotolerant,NaCl,0.0-20.0,%(w/v),positive,growth
NULL,NaCl,0.0,%,NULL,optimum
halotolerant,NaCl,11.0,%(w/v),positive,growth
NULL,NaCl,0.0-11.0,%(w/v),positive,growth
halophilic,NaCl,7.0-30.0,%(w/v),positive,growth
NULL,NaCl,15.0,%(w/v),NULL,optimum
halophilic,NaCl,5.0-7.0,%(w/v),NULL,optimum
NULL,NaCl,1.0-18.0,%(w/v),positive,growth
NULL,NaCl,1.0-22.0,%(w/v),positive,growth
NULL,NaCl,10.0-15.0,%(w/v),NULL,optimum
"moderately halophilic",NULL,NULL,NULL,NULL,NULL
NULL,NaCl,1.0-22.0,%(w/v),positive,growth
NULL,NaCl,5.0-10.0,%,NULL,optimum
NULL,NaCl,<0.5,%,no,growth
halotolerant,NaCl,0.0-15.0,%(w/v),positive,growth
NULL,NaCl,3.0,%(w/v),NULL,optimum
halophilic,NaCl,0.0-22.0,%(w/v),positive,growth
NULL,NaCl,3.0,%(w/v),NULL,optimum
"moderately halophilic",KCl,1.0-22.0,%(w/v),positive,growth
NULL,NaCl,7.0,%,NULL,optimum
NULL,NaCl,0.0,%,no,growth
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,20.0,%,positive,growth
NULL,NaCl,4.0,%,positive,growth
NULL,NaCl,10.0,%,positive,growth
NULL,NaCl,5.0,%,NULL,optimum
NULL,NaCl,10.0,%,NULL,optimum
NULL,NaCl,0.0,%,no,growth
NULL,NaCl,5.0,%,NULL,optimum
NULL,NaCl,10.0,%,NULL,optimum
NULL,NaCl,0.0,%,no,growth
halophilic,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,18.0,%(w/v),positive,growth
"slightly halophilic",NaCl,4.0-5.0,%(w/v),NULL,optimum
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,23.0,%(w/v),positive,growth
NULL,NaCl,>24.0,%(w/v),no,growth
halotolerant,NaCl,0.5,%,positive,growth
NULL,NaCl,20.0,%,positive,growth
"moderately halophilic",NaCl,0.5,%,positive,growth
NULL,NaCl,0.0,%,no,growth
NULL,NaCl,7.0-10.0,%(w/v),NULL,optimum
NULL,NaCl,0.5-25.0,%,positive,growth
NULL,NaCl,25.0,%,positive,growth
"moderately halophilic",NaCl,0.0-20.0,%(w/v),positive,growth
NULL,NaCl,5.0,%(w/v),NULL,optimum
NULL,NaCl,25.0,%,no,growth
"moderately halophilic",NaCl,0.0-25.0,%(w/v),positive,growth
NULL,NaCl,10.0,%(w/v),NULL,optimum
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,20.0,%(w/v),positive,growth
"moderately halophilic",NaCl,0.0,%,no,growth
NULL,NaCl,>6.0,%(w/v),no,growth
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,20.0,%(w/v),no,growth
NULL,NaCl,19.0,%,positive,growth
NULL,NaCl,20.0,%,positive,growth
NULL,NaCl,0.0,%,no,growth
NULL,NaCl,7.0,%,positive,growth
NULL,NaCl,10.0,%,positive,growth
NULL,NaCl,21.0,%,no,growth
"moderately halophilic",NaCl,>5.0,%(w/v),no,growth
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,0-2.5,%(w/v),positive,growth
NULL,NaCl,0-3.0,%(w/v),positive,growth
NULL,NaCl,0-1.0,%(w/v),positive,optimum
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,0-0.5,,positive,growth
NULL,NaCl,>0.5,%(w/v),no,growth
NULL,NaCl,0.3,%(w/v),no,growth
NULL,NaCl,>0.8,%(w/v),no,growth
NULL,NaCl,>0.8,%(w/v),no,growth
NULL,NaCl,>0.7,%(w/v),no,growth
halotolerant,NaCl,8,%,positive,growth
NULL,NaCl,>8,%,inconsistent,growth
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,7,%(w/v),positive,maximum
NULL,NaCl,>5,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,>1,%,no,growth
NULL,NaCl,1,%,positive,growth
NULL,NaCl,0.1,M,no,resistant
NULL,NaCl,0.2,M,no,resistant
NULL,NaCl,0.3,M,no,resistant
NULL,NaCl,1,%,no,growth
NULL,NaCl,1,%,positive,growth
NULL,NaCl,0.25,%,no,growth
halotolerant,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,4,%,positive,optimum
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,7,%,no,growth
NULL,NaCl,6,%,positive,growth
NULL,NaCl,7,%,no,growth
NULL,NaCl,0-4,%,positive,growth
NULL,NaCl,0.5-1.0,%,positive,optimum
NULL,NaCl,0,%,positive,growth
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,4.5,%,no,growth
NULL,NaCl,>3.0,%,no,growth
NULL,NaCl,3.0,%,no,growth
NULL,NaCl,4.5,%,no,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,3,%(w/v),no,growth
NULL,NaCl,4.5,%(w/v),no,growth
NULL,NaCl,3,%(w/v),positive,growth
NULL,NaCl,4.5,%(w/v),no,growth
NULL,NaCl,3,%(w/v),positive,growth
NULL,NaCl,4.5,%(w/v),no,growth
NULL,NaCl,0,%,positive,growth
NULL,NaCl,0.3-0.5,%(w/v),positive,maximum
NULL,NaCl,0.3,%(w/v),positive,maximum
NULL,NaCl,0,%(w/v),positive,growth
NULL,NaCl,0.3,%(w/v),positive,maximum
NULL,NaCl,0,%(w/v),positive,maximum
NULL,NaCl,0.2,%(w/v),positive,maximum
NULL,NaCl,0,%(w/v),positive,growth
NULL,NaCl,<1.5,%,positive,growth
NULL,NaCl,1.5,%,positive,growth
NULL,NaCl,3.5,%,positive,growth
NULL,NaCl,1.5,%,positive,growth
NULL,NaCl,3.5,%,positive,growth
NULL,NaCl,<2,%,no,growth
NULL,NaCl,3.5,%,no,growth
NULL,NaCl,>2.0,%,no,growth
NULL,NaCl,0.1,%,NULL,optimum
NULL,NaCl,0.05,%,NULL,optimum
NULL,NaCl,0.8,%,positive,growth
NULL,NaCl,6.5,%,positive,growth
NULL,NaCl,<1.0,%,no,growth
NULL,NaCl,<1.0,%,no,growth
NULL,NaCl,0.10-0.75,M,positive,growth
NULL,NaCl,0.4,M,NULL,optimum
NULL,NaCl,0.0,%,NULL,optimum
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,5.0,%,positive,growth
NULL,NaCl,9.0,%,no,growth
NULL,NaCl,2.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,NULL,optimum
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,NULL,optimum
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,NULL,optimum
NULL,NaCl,0.0-2.5,%,NULL,optimum
NULL,NaCl,3.0,%,no,growth
NULL,NaCl,0.0-6.0,g/L,positive,growth
NULL,NaCl,1.0,g/L,NULL,optimum
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,1.5,%,no,growth
NULL,NaCl,3.0,%,no,growth
NULL,NaCl,4.5,%,no,growth
NULL,NaCl,6.5,%,no,growth
NULL,NaCl,0.5,%,no,growth
NULL,NaCl,1.5,%,no,growth
NULL,NaCl,3.0,%,no,growth
NULL,NaCl,4.5,%,no,growth
NULL,NaCl,6.5,%,no,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,1.0,,no,growth
NULL,NaCl,0.0-1.0,%(w/v),positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,>3.0,%,no,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,>1.0,%(w/v),no,growth
NULL,NaCl,0.0,%(w/v),positive,growth
NULL,NaCl,1.0,%(w/v),positive,growth
NULL,NaCl,"2 .0",%(w/v),no,growth
NULL,NaCl,0.0-0.5,%(w/v),positive,growth
NULL,NaCl,0.5,%,NULL,maximum
NULL,NaCl,>0.5,%,no,growth
NULL,NaCl,0.0-0.2,%(w/v),positive,growth
NULL,NaCl,>0.5,%,no,growth
NULL,NaCl,0.0-0.5,%(w/v),positive,growth
NULL,NaCl,>0.5,%,no,growth
NULL,NaCl,0.0-0.5,%(w/v),positive,growth
NULL,NaCl,6.5,%,positive,growth
NULL,NaCl,6.5,%,positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,10,%,positive,growth
NULL,NaCl,6,%,positive,growth
NULL,NaCl,10,%,no,growth
NULL,NaCl,8,%,positive,growth
NULL,NaCl,10,%,no,growth
halotolerant,KCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,MgCl2,10,%,positive,optimum
NULL,NaCl,7.5,%,positive,growth
NULL,NaCl,10,%,no,growth
NULL,NaCl,0-8,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,6.5,%,positive,growth
NULL,NaCl,>3,%,no,growth
NULL,NaCl,1-5,%,positive,growth
NULL,MgCl2,>0.3,%,positive,growth
NULL,NaCl,1.4-2.5,%,positive,optimum
NULL,MgCl2,0.015-2.5,%,positive,growth
NULL,NaCl,1.0-2.5,%,positive,optimum
NULL,MgCl2,0.3-2.0,%,positive,growth
NULL,NaCl,1.5-2.5,%,positive,optimum
NULL,MgCl2,0.003-2.0,%,positive,growth
NULL,NaCl,1.9-2.5,%,positive,optimum
NULL,MgCl2,0.3-1.4,%,positive,growth
NULL,NaCl,1.0,%,positive,optimum
NULL,MgCl2,0.03-0.7,%,positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,0.5-5.0,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,<1,%(w/v),no,growth
NULL,NaCl,>12,%(w/v),no,growth
NULL,NaCl,1-7,%(w/v),positive,growth
NULL,NaCl,3,%(w/v),positive,optimum
haloalkaliphilic,NULL,NULL,NULL,NULL,NULL
NULL,NaCl,>10-80,g/L,positive,growth
NULL,NaCl,5-15,g/L,positive,optimum
"moderately halophilic",NaCl,10-120,g/L,positive,growth
NULL,NaCl,40,g/L,positive,optimum
NULL,NaCl,0-6,g/L,positive,growth
NULL,NaCl,1,g/L,positive,optimum
"moderately halophilic",NaCl,20-120,g/L,positive,growth
NULL,NaCl,50-60,g/L,positive,optimum
NULL,NaCl,0-10,%(w/v),positive,growth
NULL,NaCl,2.5,%(w/v),positive,optimum
NULL,NaCl,0-35,g/L,positive,growth
NULL,NaCl,0,g/L,positive,optimum
NULL,NaCl,0-0.75,%,positive,growth
NULL,NaCl,0-2.0,%(w/v),positive,growth
NULL,NaCl,0.5,%(w/v),positive,optimum
NULL,NaCl,0-4.25,%,positive,growth
NULL,NaCl,0.3-5.5,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,1.0-5.0,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,0.5-5.5,%,positive,growth
NULL,NaCl,1.4,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,2-8,%,positive,growth
NULL,NaCl,4,%,positive,optimum
NULL,NaCl,5-96,%,positive,growth
NULL,NaCl,4,%,positive,optimum
NULL,NaCl,0-11,%,positive,growth
halophilic,NaCl,0.0-30.0,%,positive,growth
NULL,NaCl,9.0-10.0,%,NULL,optimum
NULL,NaCl,3.0-20.0,%(w/v),positive,growth
