ID_compound_production,prefix,compound_name,suffix,KindProd_micro,excreted,ID_strains,ID_reference,manual_annotation,FK_tbl_production_micro,timestamp_micro,remarks_micro,last_change
216,,sarcosine dehydrogenase ,,ENZ,,12943,946,1,513.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
217,,cellulose ,,MET,,87,952,1,521.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
218,,bacteriocin ,,MET,,4948,959,1,533.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
219,,"nucleases, extracellular ",,ENZ,,17476,685,1,536.0,2007-12-21 16:56:23,(extracellular),2018-05-30 11:15:21
220,,protease ,,ENZ,,17476,685,1,537.0,2007-12-21 16:56:23,(extracellular),2018-05-30 11:15:21
221,,myxin ,,MET,,17474,686,1,539.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
222,,myxin ,,MET,,17475,687,1,542.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
223,,rhapidosomes ,,MET,,3768,698,1,543.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
224,,streptolysin S ,,MET,,14753,702,1,544.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
225,,streptolysin S ,,MET,,14754,708,1,545.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
226,,streptolysin O ,,MET,,14755,709,1,546.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
227,,streptolysin O ,,MET,,14756,710,1,547.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
228,,protein ,,MET,,13921,715,1,548.0,2007-12-21 16:56:23,(intra- and extracellular),2018-05-30 11:15:21
229,,acetone ,,MET,,2658,980,1,551.0,2007-12-21 16:56:23,"(U.S. Pat. 2,945,786)",2018-05-30 11:15:21
230,,alanine ,,MET,,2658,980,1,552.0,2007-12-21 16:56:23,(extracellular formation),2018-05-30 11:15:21
231,n,n butanol ,,MET,,2658,980,1,554.0,2007-12-21 16:56:23,"(U.S. Pat. 2,945,786)",2018-05-30 11:15:21
232,O,O butylhomoserine ,,MET,,2658,980,1,555.0,2007-12-21 16:56:23,(extracellular formation),2018-05-30 11:15:21
233,,sulfur from thiosulfate ,,MET,,18049,998,1,564.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
234,,amylase ,,ENZ,,16832,705,1,565.0,2007-12-21 16:56:23,thermostable,2018-05-30 11:15:21
235,,ethanol ,,MET,,16832,705,1,566.0,2011-11-21 13:41:19,"(U.S. Pats. 4,292,406; 4,292,407)",2018-05-30 11:15:21
236,,pullulanase ,,ENZ,,16832,705,1,568.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
237,,ethanol ,,MET,,16828,706,1,569.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
238,L(+),L(+) lactic acid ,,MET,,647,1036,1,579.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
239,DL,DL lactic acid ,,MET,,856,1037,1,580.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
240,D(-),D(-) lactic acid ,,MET,,14387,1038,1,581.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
241,L(+),L(+) lactic acid ,,MET,,648,1039,1,582.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
242,L(+),L(+) lactic acid ,,MET,,649,1040,1,583.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
243,alpha,alpha amylase ,,ENZ,,1418,1041,1,584.0,2007-12-21 16:56:23,(thermostable) (Brit. Pat. 42856/68),2018-05-30 11:15:21
244,L(+),L(+) lactic acid ,,MET,,650,1042,1,585.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
245,D(-),D(-) lactic acid ,,MET,,14389,1044,1,586.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
246,D(-),D(-) lactic acid ,,MET,,14390,1045,1,587.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
247,D(-),D(-) lactic acid ,,MET,,14391,1046,1,588.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
248,,cellulose ,,MET,,86,732,1,589.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
249,,glucoamylase ,,ENZ,,2670,738,1,591.0,2007-12-21 16:56:23,"(thermostable) (U.S. Pat. 4,536,477)",2018-05-30 11:15:21
250,,isocitrate lyase ,,ENZ,,845,746,1,595.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
251,L(+),L(+) lactic acid ,,MET,,645,747,1,596.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
252,,ethanol ,,MET,,16848,750,1,597.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
253,L(+),L(+) lactic acid ,,MET,,646,751,1,599.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
254,,"amylase, thermostable ",,ENZ,,1415,752,1,600.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
255,alpha,alpha amylase ,,ENZ,,1416,753,1,601.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
256,,cellulase ,,ENZ,,2730,1050,1,604.0,2007-12-21 16:56:23,(extracellular),2018-05-30 11:15:21
257,,chondroitinase (ABC and AC) ,,ENZ,,14092,1051,1,608.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
258,alpha,alpha glucuronidase ,,ENZ,,14092,1051,1,609.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
259,,heparinase ,,ENZ,,14092,1051,1,612.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
260,,heparinitase ,,ENZ,,14092,1051,1,616.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
261,,sulfoamidases ,,ENZ,,14092,1051,1,619.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
262,,sulfoesterases ,,ENZ,,14092,1051,1,622.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
263,L(+),L(+) lactic acid ,,MET,,651,1065,1,625.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
264,L(+),L(+) lactic acid ,,MET,,652,1066,1,626.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
265,L(+),L(+) lactic acid ,,MET,,653,1067,1,627.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
266,L,L lysine-alpha-ketoglutarate aminotransferase ,,ENZ,,17562,1080,1,634.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
267,L,L lysine-epsilon-transaminase ,,ENZ,,17562,1080,1,636.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
268,,"protease, alkaline ",,ENZ,,1124,1100,1,647.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
269,,"amylase, alkaline ",,ENZ,,1113,1101,1,649.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
270,,"protease, alkaline ",,ENZ,,857,1102,1,650.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
271,,"protease, alkaline ",,ENZ,,1125,1103,1,651.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
272,,"amylase, alkaline ",,ENZ,,1107,1104,1,652.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
273,,"amylase, alkaline ",,ENZ,,1108,1105,1,653.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
274,,cyclodextrins ,,MET,,1108,1105,1,654.0,2007-12-21 16:56:23,"(U.S. Pat. 3,923,598)",2018-05-30 11:15:21
275,,"amylase, alkaline ",,ENZ,,858,1106,1,655.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
276,,cyclodextrins ,,MET,,858,1106,1,656.0,2007-12-21 16:56:23,"(U.S. Pat. 3,923,598)",2018-05-30 11:15:21
277,,"amylase, alkaline ",,ENZ,,859,1107,1,657.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
278,,cyclodextrins ,,MET,,859,1107,1,658.0,2007-12-21 16:56:23,"(U.S. Pat. 3,923,598)",2018-05-30 11:15:21
279,,"amylase, alkaline ",,ENZ,,860,1108,1,659.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
280,,"cellulase, alkaline ",,ENZ,,1240,1109,1,660.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
281,,"cellulase, alkaline ",,ENZ,,1242,1110,1,661.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
282,,cyclodextrins ,,MET,,861,1111,1,663.0,2007-12-21 16:56:23,"(U.S. Pat. 3,923,598)",2018-05-30 11:15:21
283,,cyclodextrins ,,MET,,862,1112,1,664.0,2007-12-21 16:56:23,"(U.S. Pat. 3,923,598)",2018-05-30 11:15:21
284,,DNase ,,ENZ,,1126,1113,1,666.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
285,"exo-oligo-1,6","exo-oligo-1,6 glucosidase ",,ENZ,,1430,1116,1,668.0,2007-12-21 16:56:23,responsible for glucopyranoside/p-nitrophenyl-alpha-D hydrolysis (extremely thermostable),2018-05-30 11:15:21
286,"exo-oligo-1,6","exo-oligo-1,6 glucosidase ",,ENZ,,1431,1117,1,669.0,2007-12-21 16:56:23,(extremely thermostable),2018-05-30 11:15:21
287,,glucoamylase ,,ENZ,,2673,1125,1,670.0,2007-12-21 16:56:23,"(thermostable) (U.S. Pat. 4,536,477)",2018-05-30 11:15:21
288,,hydrogenase ,,ENZ,,12944,1133,1,671.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
289,,acetylcholine ,,MET,,6493,1148,1,672.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
290,,penicillin acylase ,,ENZ,,4438,1153,1,673.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
291,,penicillin amidase ,,ENZ,,4438,1153,1,674.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
292,gamma,gamma hydroxybutyrate dehydrogenase ,,ENZ,,2674,1179,1,675.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
293,,glutamate dehydrogenase ,,ENZ,,2719,1181,1,676.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
294,,enoate reductase ,,ENZ,,2738,1182,1,677.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
295,,formate dehydrogenase ,,ENZ,,6925,1184,1,678.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
296,ß,ß galactosidase ,,ENZ,,4439,1202,1,684.0,2007-12-21 16:56:24,activated by specific antibodies (2624): inactive ß-galactosidase can be activated by antibodies against wild-type ß-galactosidase,2018-05-30 11:15:21
297,,crystalline dextrins ,,MET,,11474,1158,1,698.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
298,,riboflavin ,,MET,,730,1160,1,699.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
299,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,730,1160,1,700.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
300,,gramicidin ,,MET,,11381,1161,1,701.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
301,,protease ,,ENZ,,11381,1161,1,702.0,2007-12-21 16:56:24,(extracellular),2018-05-30 11:15:21
302,,hydrogenase ,,ENZ,,511,1246,1,703.0,2007-12-21 16:56:24,(soluble),2018-05-30 11:15:21
303,ß,ß lactam antibiotics (demethoxymonobactams) ,,MET,,3785,1299,1,715.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
304,,protease ,,ENZ,,615,1302,1,716.0,2007-12-21 16:56:24,"(extracellular, thermostable up to 60°C)",2018-05-30 11:15:21
305,,secondary alcohol dehydrogenase ,,ENZ,,6935,1305,1,717.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
306,,surfactin ,,MET,,1159,1328,1,721.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
307,,surfactin ,,MET,,1160,1329,1,722.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
308,,surfactin ,,MET,,968,1330,1,723.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
309,,amino acid racemase ,,ENZ,,12878,1332,1,724.0,2014-03-18 10:58:58,,2018-05-30 11:15:21
310,,slime ,,MET,,14523,1344,1,725.0,2007-12-21 16:56:24,(extracellular),2018-05-30 11:15:21
311,,slime ,,MET,,14524,1345,1,726.0,2007-12-21 16:56:24,(extracellular),2018-05-30 11:15:21
312,,indigoidine ,,MET,,10507,1352,1,727.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
313,,isocitrate lyase ,,ENZ,,10507,1352,1,728.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
314,,amylase ,,ENZ,,16833,1373,1,729.0,2007-12-21 16:56:24,thermostable,2018-05-30 11:15:21
315,,ethanol ,,MET,,16833,1373,1,730.0,2007-12-21 16:56:24,(thermophilic),2018-05-30 11:15:21
316,,pullulanase ,,ENZ,,16833,1373,1,731.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
317,2,2 keto-L-gulonic acid ,,MET,,54,1400,1,733.0,2007-12-21 16:56:24,"(U.S. Pat. 3,234,105)",2018-05-30 11:15:21
318,,ethanol ,,MET,,14291,1408,1,741.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
319,,levan ,,MET,,14291,1408,1,743.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
320,,"monobactam SQ 28,332 ",,MET,,3786,1414,1,744.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
321,,methane ,,MET,,7134,1418,1,745.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
322,,methane ,,MET,,7033,1419,1,747.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
323,,hydroxyethylflavin ,,MET,,5426,1420,1,749.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
324,,"pyridine-2,6-di(monothiocarboxylic acid) ",,MET,,12879,1422,1,750.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
325,,"pyridine-2,6-di(monothiocarboxylic acid) ",,MET,,12945,1423,1,753.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
326,,ATPase ,,ENZ,,7101,1435,1,754.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
327,,nitrate reductase ,,ENZ,,7539,1454,1,755.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
328,,phytohormones ,,MET,,7539,1454,1,756.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
329,,bacteriochlorophyll g ,,MET,,6121,1455,1,757.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
330,,succinoglucan depolymerase ,,ENZ,,17742,1457,1,758.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
331,,amyloglucosidase ,,ENZ,,5939,1341,1,761.0,2007-12-21 16:56:24,(thermophilic),2018-05-30 11:15:21
332,,propionate ,,MET,,2765,1477,1,767.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
333,,dehalogenases ,,ENZ,,17427,1494,1,768.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
334,,"amylase, thermostable ",,ENZ,,18050,1501,1,769.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
335,alpha,alpha glucosidase ,,ENZ,,18050,1501,1,774.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
336,,pullulanase ,,ENZ,,18050,1501,1,775.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
337,,methane ,,MET,,7026,1509,1,776.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
338,12alpha,12alpha hydroxysteroid dehydrogenase ,,ENZ,,2675,1578,1,778.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
339,,nitrogenase ,,ENZ,,12995,1605,1,779.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
340,n,n butanol ,,MET,,2727,1687,1,786.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
341,,disaggregating enzyme ,,ENZ,,7102,1716,1,790.0,2007-12-21 16:56:24,hydrolyzing <I>M.</I> <I>mazei</I> heteropolysaccharide,2018-05-30 11:15:21
342,,pullulanase ,,ENZ,,5098,1803,1,791.0,2014-03-25 13:57:34,,2018-05-30 11:15:21
343,,cholanic acid derivates ,,MET,,7540,1808,1,792.0,2007-12-21 16:56:24,"(U.S. Pat. 4,359,529)",2018-05-30 11:15:21
344,,cholanic acid derivates ,,MET,,7541,1809,1,793.0,2007-12-21 16:56:24,"(U.S. Pat. 4,359,529)",2018-05-30 11:15:21
345,"2,3","2,3 butanediol ",,MET,,4940,1825,1,794.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
346,,glycerol dehydrase ,,ENZ,,4950,1826,1,797.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
347,,hydrogen sulfide ,,MET,,4310,1922,1,801.0,2017-11-10 13:23:30,,2018-05-30 11:15:21
348,20-alpha,20-alpha hydroxysteroid dehydrogenase ,,ENZ,,2748,2276,1,805.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
349,,steroid desmolase ,,ENZ,,2748,2276,1,806.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
350,,anthralinat synthetase ,,ENZ,,4951,2316,1,807.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
351,,chorismic acid ,,MET,,4951,2316,1,808.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
352,,sugar ,,MET,,2760,2323,1,810.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
353,,alcohol dehydrogenase ,,ENZ,,16653,2333,1,811.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
354,,aspartate aminotransferase ,,ENZ,,16653,2333,1,812.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
355,2-keto-3,2-keto-3 deoxygluconate ,,MET,,16653,2333,1,813.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
356,ß,ß galactosidase ,,ENZ,,16653,2333,1,814.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
357,,glucose ,,MET,,16653,2333,1,815.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
358,,glucose dehydrogenase ,,ENZ,,16653,2333,1,816.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
359,,malic enzyme ,,ENZ,,16653,2333,1,817.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
360,,propylamine transferase ,,ENZ,,16653,2333,1,818.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
361,,trehalose ,,MET,,16653,2333,1,819.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
362,,histamine ,,MET,,6543,2410,1,821.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
363,,nitric oxide ,,MET,,12768,2523,1,822.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
364,,dehalogenases ,,ENZ,,7146,2602,1,825.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
365,,chlorohexane halidohydrolase ,,ENZ,,10855,2603,1,826.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
366,,dehalogenases ,,ENZ,,10855,2603,1,827.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
367,,dichloromethane dehalogenase ,,ENZ,,6178,2620,1,828.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
368,,nitrophenol oxygenase ,,ENZ,,13098,2625,1,830.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
369,5,5 aminosalicylate ,,MET,,14168,2628,1,831.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
370,,citrazyl-CoA reductase ,,ENZ,,8331,2464,1,832.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
371,,citrazyl-CoA synthase ,,ENZ,,8331,2464,1,833.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
372,,isonicotinate dehydrogenase ,,ENZ,,8331,2464,1,834.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
373,,succinate ,,MET,,16633,2474,1,835.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
374,,acetone ,,MET,,2553,2660,1,838.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
375,n,n butanol ,,MET,,2553,2660,1,839.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
376,n,n butanol ,,MET,,2554,2661,1,840.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
377,"1,3","1,3 propanediol ",,MET,,2554,2661,1,841.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
378,2,2 propanol ,,MET,,2554,2661,1,842.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
379,,aspartate aminotransferase ,,ENZ,,6891,2680,1,843.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
380,4,"4 sulfobenzoate 3,4-dioxygenase system ",,ENZ,,2913,2737,1,844.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
381,,dimethylsulfide ,,MET,,17671,2741,1,845.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
382,4,4 chlorobenzoate dehalogenase ,,ENZ,,1921,2751,1,846.0,2007-12-21 16:56:24,(activity in organic solvents),2018-05-30 11:15:21
383,4,"4 chlorophenylacetate-3,4-dioxygenase ",,ENZ,,1921,2751,1,848.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
384,,dichloromethane dehalogenase ,,ENZ,,7241,2837,1,851.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
385,5,5 hydroxyvalerate-CoA transferase ,,ENZ,,2780,2846,1,852.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
386,5,5 hydroxyvaleryl-CoA dehydratase ,,ENZ,,2780,2846,1,853.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
387,"2,4","2,4 pentadienoyl-CoA reductase ",,ENZ,,2780,2846,1,854.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
388,2,2 aminobenzoate-CoA ligase ,,ENZ,,13880,2880,1,855.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
389,2,2 aminobenzoyl-CoA monooxygenase ,,ENZ,,13880,2880,1,856.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
390,,nitrite reductase ,,ENZ,,2223,2920,1,859.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
391,,sulfur oxidoreductase ,,ENZ,,2223,2920,1,860.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
392,,methyl sulfides ,,MET,,2720,2930,1,862.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
393,,pullulanase ,,ENZ,,16829,2946,1,864.0,2007-12-21 16:56:24,type II,2018-05-30 11:15:21
394,,pullulanase ,,ENZ,,16830,2947,1,865.0,2007-12-21 16:56:24,type II,2018-05-30 11:15:21
395,,rhapidosomes ,,MET,,5499,3188,1,866.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
396,,acetic acid ,,MET,,6421,8418,1,867.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
397,,carbon dioxide ,,MET,,6421,8418,1,868.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
398,,ethanol ,,MET,,6421,8418,1,869.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
399,,hydrogen ,,MET,,6421,8418,1,870.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
400,,lactic acid racemase ,,ENZ,,6552,8423,1,871.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
401,,lactic acid racemase ,,ENZ,,6443,8424,1,872.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
402,,lactic acid racemase ,,ENZ,,6570,8430,1,873.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
403,,lactic acid racemase ,,ENZ,,6444,8431,1,874.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
404,,single cell protein ,,MET,,12572,8531,1,876.0,2007-12-21 16:56:24,"(U.S. Pat. 3,778,349)",2018-05-30 11:15:21
405,,cellulase ,,ENZ,,2358,8533,1,877.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
406,,protein ,,MET,,2358,8533,1,878.0,2007-12-21 16:56:24,"(U.S. Pat. 3,627,095)",2018-05-30 11:15:21
407,,guanosine-5'-monophosphate ,,MET,,7553,8550,1,879.0,2007-12-21 16:56:24,"(U.S. Pat. 3,249,511)",2018-05-30 11:15:21
408,5,5 amino-imidazole carboxamide riboside ,,MET,,3119,8553,1,880.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
409,,"steroids, 7-cyano ",7-cyano,MET,,11100,8555,1,881.0,2017-12-05 15:16:13,"(U.S. Pat. 3,050,534)",2018-05-30 11:15:21
410,,pregnadienes ,,MET,,11100,8555,1,882.0,2007-12-21 16:56:24,"(U.S. Pat. 2,837,464)",2018-05-30 11:15:21
411,5',5' nucleotides ,,MET,,11100,8555,1,883.0,2007-12-21 16:56:24,"by cell-culture on hydrocarbons and subsequent degradation of intracellular RNA at alkaline pH (U.S. Pat. 3,652,395)",2018-05-30 11:15:21
412,,penicillin derivatives ,,MET,,10882,8556,1,884.0,2007-12-21 16:56:24,"(U.S. Pat. 3,682,777)",2018-05-30 11:15:21
413,L,L serine ,,MET,,7520,8558,1,885.0,2007-12-21 16:56:24,"(U.S. Pat. 3,231,952)",2018-05-30 11:15:21
414,,amino acids ,,MET,,3088,8562,1,886.0,2007-12-21 16:56:24,(especially L-glutamic acid),2018-05-30 11:15:21
415,,levan ,,MET,,7375,8564,1,887.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
416,,pectin methylesterase ,,ENZ,,7363,8569,1,889.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
417,,pectin transeliminase ,,ENZ,,7363,8569,1,890.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
418,L,L glutamic acid ,,MET,,3083,8571,1,891.0,2007-12-21 16:56:24,"(U.S. Pat. 3,087,863)",2018-05-30 11:15:21
419,,ADP ,,MET,,3106,8572,1,892.0,2007-12-21 16:56:24,"(U.S. Pat. 3,769,165)",2018-05-30 11:15:21
420,,ATP ,,MET,,3106,8572,1,893.0,2007-12-21 16:56:24,"(U.S. Pat. 3,769,165)",2018-05-30 11:15:21
421,L,L glutamic acid ,,MET,,3089,8580,1,894.0,2007-12-21 16:56:24,"(U.S. Pat. 3,338,793)",2018-05-30 11:15:21
422,L,L lysine ,,MET,,1841,8582,1,895.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
423,,penicillin G amidase ,,ENZ,,7574,8583,1,896.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
424,,penicillin derivatives ,,MET,,7557,8585,1,897.0,2007-12-21 16:56:24,"(U.S. Pat. 3,682,777)",2018-05-30 11:15:21
425,L,L glutamic acid ,,MET,,3090,8587,1,898.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
426,L,L glutamic acid ,,MET,,10965,8588,1,899.0,2007-12-21 16:56:24,"(U.S. Pat. 3,642,576)",2018-05-30 11:15:21
427,alpha,alpha ketoglutaric acid ,,MET,,10965,8588,1,900.0,2007-12-21 16:56:24,"(U.S. Pat. 3,642,576)",2018-05-30 11:15:21
428,,restriction endonuclease <i>Mth</i>I ,Mth I,ENZ,,6867,8602,1,901.0,2017-12-05 10:50:14,,2018-05-30 11:15:21
429,,lactic acid racemase ,,ENZ,,6554,8477,1,902.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
430,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,12642,8678,1,905.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
431,,dienes ,,MET,,10842,8698,1,906.0,2007-12-21 16:56:24,"(U.S. Pat. 2,837,464)",2018-05-30 11:15:21
432,L,L glutamic acid ,,MET,,3091,8700,1,907.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
433,L,L glutamic acid ,,MET,,3092,8703,1,908.0,2007-12-21 16:56:24,"(U.S. Pats. 3,002,889; 3,003,925)",2018-05-30 11:15:21
434,L,L glutamic acid ,,MET,,3093,8704,1,910.0,2007-12-21 16:56:24,"(U.S. Pat. 3,120,472)",2018-05-30 11:15:21
435,,ADP ,,MET,,3079,8707,1,911.0,2007-12-21 16:56:24,"(U.S. Pat. 3,762,999)",2018-05-30 11:15:21
436,,ATP ,,MET,,3079,8707,1,912.0,2007-12-21 16:56:24,"(U.S. Pat. 3,762,999)",2018-05-30 11:15:21
437,,flavin-adenine dinucleotide ,,MET,,3079,8707,1,913.0,2007-12-21 16:56:24,"(U.S. Pat. 3,647,627)",2018-05-30 11:15:21
